YEAR,STATE,COUNTY,FATALS,ST_CASE,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_HR,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2008,48,201,1,483021,1,6,2,1,1,2,1,2,3,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,485,1,483023,1,6,1,2,4,2,5,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,0,0,0
2008,48,29,1,483024,1,6,1,1,3,2,1,2,1,1,1,2,3,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,48,157,1,483025,1,6,1,2,4,2,6,2,1,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,48,201,1,483026,1,6,2,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,29,1,483027,1,6,2,2,1,2,3,2,3,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,0,0,0
2008,48,167,1,483029,1,6,2,1,1,2,1,2,1,1,1,2,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,453,1,483030,1,6,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,453,1,483031,1,6,2,2,4,2,3,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,453,1,483032,1,6,2,2,4,2,6,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,453,1,483033,1,6,1,2,4,2,5,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,453,1,483034,1,6,2,2,4,2,6,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,245,1,483035,1,6,2,2,1,2,3,2,1,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,201,1,483036,1,6,3,3,1,2,7,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483037,1,6,2,2,1,2,6,2,1,2,2,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,135,1,483038,1,6,1,2,1,2,6,3,4,2,1,2,2,1,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,48,201,1,483039,1,6,1,2,1,2,6,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,209,1,483040,1,6,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,141,1,483041,1,6,2,1,4,2,1,3,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,433,1,483042,1,6,1,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,201,1,483043,1,6,2,2,4,2,6,2,1,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,303,1,483044,1,6,2,2,1,1,3,1,4,2,1,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,48,29,1,483045,1,6,2,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,39,1,483046,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,141,1,483047,1,6,2,2,1,2,2,3,1,2,1,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,29,1,483048,1,6,1,2,1,1,5,1,4,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,1,1,2,1,2,0,0,0
2008,48,201,1,483049,1,6,1,2,4,2,6,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483050,1,6,2,2,1,1,6,1,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,141,1,483051,1,6,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,48,215,1,483052,1,6,2,2,1,1,6,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,201,1,483053,1,6,3,3,1,2,7,2,1,2,2,2,1,2,2,2,1,2,2,1,3,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,48,293,1,483054,1,6,1,2,4,2,5,2,1,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,48,201,1,483055,1,6,2,2,1,2,6,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483056,1,6,2,2,1,2,6,2,4,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,48,141,1,483057,1,6,2,2,1,2,6,2,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,453,1,483058,1,6,1,2,4,2,6,3,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,141,1,483059,1,6,2,2,1,2,6,2,1,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483060,1,6,2,2,1,1,6,1,1,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,141,1,483061,1,6,2,2,2,2,6,2,4,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,48,215,3,483062,1,6,2,2,1,1,2,1,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,229,1,483063,1,6,1,1,4,2,1,3,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,439,1,483064,1,6,2,2,1,2,6,3,4,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,349,1,483065,1,6,1,2,1,2,3,2,5,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,0,0,0
2008,48,157,1,483066,1,6,1,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,48,437,1,483067,1,6,1,2,4,2,5,2,1,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,48,439,1,483068,1,6,2,2,4,2,6,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,39,1,483069,1,6,1,2,4,2,6,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,48,215,1,483070,1,6,1,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,0,0,0
2008,48,439,2,483071,1,6,3,3,1,2,7,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,21,3,483072,1,6,1,2,1,2,5,2,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,0,0,0
2008,48,439,1,483073,1,6,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,29,1,483074,1,6,2,2,1,1,2,1,4,2,2,2,2,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,201,1,483075,1,6,2,2,1,2,6,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,48,215,1,483076,1,6,1,2,1,2,6,2,1,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,491,1,483077,1,6,2,2,4,2,6,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,469,1,483078,1,6,1,2,1,1,5,1,4,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,355,1,483079,1,6,2,2,1,2,6,2,4,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,48,303,1,483080,1,6,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,48,73,1,483081,1,6,1,2,4,2,5,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,48,167,1,483082,1,6,2,2,1,2,3,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,303,1,483083,1,6,2,2,1,2,6,2,1,2,2,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,1,1,2,1,2,0,0,0
2008,48,113,3,483084,1,6,2,2,4,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,48,329,1,483085,1,6,2,2,1,2,6,2,1,2,1,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,91,1,483086,1,6,1,2,4,2,5,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483087,1,6,2,1,1,2,1,2,1,2,1,1,3,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,48,113,2,483088,1,6,2,2,1,1,2,1,4,2,2,2,3,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,0,0,0
2008,48,113,1,483089,1,6,1,2,4,2,6,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483090,1,6,2,2,1,1,2,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,113,1,483091,1,6,2,1,4,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,85,1,483092,1,6,2,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,439,1,483093,1,6,2,2,1,2,4,2,4,1,1,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,48,201,1,483094,1,6,2,1,4,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,0,0,0
2008,48,181,1,483095,1,6,1,2,4,2,5,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,48,375,1,483096,1,6,2,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483097,1,6,2,2,3,2,3,2,1,2,1,2,1,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,0,0,0
2008,48,85,1,483098,1,6,2,2,1,1,6,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,39,3,483099,1,6,1,2,4,2,5,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,48,201,1,483100,1,6,2,2,4,2,4,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,167,1,483101,1,6,2,2,4,2,6,2,1,2,2,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483102,1,6,1,2,4,2,6,2,1,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,48,491,2,483103,1,6,2,2,4,2,6,2,1,2,2,2,1,2,2,1,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483104,1,6,2,1,3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483105,1,6,2,1,1,2,1,2,4,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,2,483106,1,6,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,113,1,483107,1,6,2,2,2,2,3,2,1,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483108,1,6,2,1,4,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,167,1,483109,1,6,2,2,4,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,1,2,0,0,0
2008,48,471,1,483110,1,6,1,2,4,2,5,2,1,1,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483111,1,6,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,113,1,483112,1,6,1,2,4,2,6,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,48,113,1,483113,1,6,2,2,4,2,2,3,1,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483114,1,6,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,113,1,483115,1,6,2,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,48,113,1,483116,1,6,2,1,1,2,1,2,5,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,113,1,483117,1,6,2,2,3,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,48,113,1,483118,1,6,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0
2008,48,503,1,483119,1,6,1,2,4,2,4,2,1,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,409,1,483120,1,6,1,2,4,2,6,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483121,1,6,2,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,48,113,1,483122,1,6,2,1,1,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,201,1,483123,1,6,2,2,1,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,167,1,483124,1,6,3,3,1,2,7,2,6,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483125,1,6,2,1,4,2,1,3,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,201,1,483126,1,6,3,3,1,2,7,2,5,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483127,1,6,2,1,1,2,1,3,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,48,201,1,483128,1,6,2,2,1,1,3,1,2,1,1,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483129,1,6,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,479,2,483130,1,6,1,1,1,2,1,2,4,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,217,1,483131,1,6,2,1,4,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,48,113,1,483132,1,6,2,2,1,2,2,3,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,29,1,483133,1,6,2,2,4,2,6,2,1,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,48,201,1,483134,1,6,2,2,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,209,1,483135,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483136,1,6,2,2,1,2,3,3,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483137,1,6,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,48,113,1,483138,1,6,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,113,1,483139,1,6,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0
2008,48,171,1,483140,1,6,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,0,0,0
2008,48,113,1,483141,1,6,2,1,1,2,1,3,2,2,1,2,3,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,453,1,483142,1,6,2,2,4,2,6,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,48,113,1,483143,1,6,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483144,1,6,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483145,1,6,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,27,1,483146,1,6,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483147,1,6,2,2,1,2,6,2,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,355,1,483148,1,6,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,453,1,483149,1,6,2,2,1,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,48,113,1,483150,1,6,2,1,4,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,3,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,48,453,1,483151,1,6,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483152,1,6,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483153,1,6,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,353,1,483154,1,6,1,2,4,2,5,2,1,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,0,0,0
2008,48,439,1,483155,1,6,2,2,1,2,6,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,113,1,483156,1,6,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,143,1,483157,1,6,2,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,48,29,1,483158,1,6,2,2,1,2,3,2,1,3,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,157,2,483159,1,6,2,2,4,2,6,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,48,201,1,483160,1,6,2,2,1,2,3,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,0,0,0
2008,48,201,1,483161,1,6,1,2,1,1,6,1,4,2,1,2,2,2,2,1,2,2,1,2,3,1,1,1,1,1,2,1,2,2,2,0,0,0
2008,48,201,1,483162,1,6,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,113,1,483163,1,6,2,2,1,1,6,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,48,141,1,483164,1,6,2,2,1,2,3,2,1,1,2,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,49,49,2,490001,1,8,1,2,1,2,4,2,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,0,0,0
2008,49,49,1,490002,1,8,2,2,1,1,3,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,49,47,1,490003,1,8,1,2,1,2,6,2,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,0,0,0
2008,49,35,1,490004,1,8,2,2,4,2,3,2,1,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,49,37,9,490005,1,8,1,2,4,2,4,2,1,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,0,0,0
2008,49,11,1,490006,1,8,1,2,1,2,6,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,49,1,490007,1,8,2,1,1,2,1,2,3,2,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,0,0,0
2008,49,53,1,490008,1,8,1,1,4,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,49,11,1,490009,1,8,1,2,1,1,6,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,0,0,0
2008,49,13,1,490010,1,8,1,2,1,2,3,2,5,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,0,0,0
2008,49,35,1,490011,1,8,2,2,1,1,3,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,45,1,490012,1,8,1,2,4,2,4,2,1,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,49,49,1,490013,1,8,2,2,2,2,6,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,0,0
2008,49,57,1,490014,1,8,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,47,1,490015,1,8,1,2,1,2,4,2,6,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,45,1,490016,1,8,1,1,4,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,49,35,1,490017,1,8,2,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,0,0,0
2008,49,35,1,490018,1,8,2,2,4,2,6,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,0
2008,49,57,1,490019,1,8,2,2,1,2,3,2,5,1,1,2,3,2,2,1,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,0,0,0
2008,49,37,1,490020,1,8,1,2,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,49,53,1,490021,1,8,2,2,1,2,6,2,1,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,27,1,490022,1,8,1,2,4,2,4,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2008,49,45,1,490023,1,8,1,2,4,1,6,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,0,0,0
2008,49,15,1,490024,1,8,1,2,1,2,4,2,1,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,0,0,0
2008,49,35,1,490025,1,8,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,35,1,490026,1,8,2,2,4,2,6,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,35,1,490027,1,8,2,2,1,1,6,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0
2008,49,5,1,490028,1,8,1,2,4,1,4,1,1,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0
2008,49,35,1,490029,1,8,2,1,4,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
