ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
480992,3,185,0,21,4,2016,5,0,30,8,FM3090,,30.41220833,-96.0819,1,10,0,10,0,0,0,1
480993,4,113,1730,22,4,2016,6,21,35,1,I-35E STEMMONS FWY,,32.79613056,-96.8152,1,1,0,1,0,0,0,1
480994,4,209,6170,22,4,2016,6,16,14,3,SR-21 AIRPORT HWY,HARRIS HILL RD,29.89341111,-97.8812,3,1,0,1,0,0,0,1
480995,7,339,0,22,4,2016,6,10,50,3,SR-105,,30.33131944,-95.3024,1,1,0,1,0,0,0,3
480996,4,113,1730,22,4,2016,6,23,33,1,I-20 LBJ FWY,,32.66145556,-96.7275,1,1,0,1,23,0,0,1
480997,9,201,0,25,4,2016,2,16,45,7,SL8 SAM HOUSTON PKWY,,29.9342,-95.251,1,1,0,1,0,0,0,2
480998,1,267,0,25,4,2016,2,19,39,8,RM385,,30.4786,-99.4216,1,1,0,1,0,0,0,1
480999,1,439,2450,26,4,2016,3,11,23,6,RISINGER RD,,32.61393611,-97.31700000000001,1,1,0,1,0,0,0,1
481000,1,439,4965,26,4,2016,3,10,59,6,RUFE SNOW DR,BUENOS AIRES DR,32.8478,-97.2386,3,1,0,1,0,0,0,1
481001,1,241,0,27,4,2016,4,23,45,2,US-96,CR-722,30.42586944,-93.9847,3,10,0,10,0,0,0,1
481002,1,439,2450,27,4,2016,4,21,54,1,I-35/SOUTH FWY,,32.70901944,-97.3207,1,1,0,1,0,0,0,1
481003,3,439,3347,27,4,2016,4,12,43,1,I-820,,32.82129722,-97.2055,1,1,0,1,0,0,0,1
481004,1,361,5100,28,4,2016,5,16,28,7,I-10/LUTCHER DRIVE,SR-62,30.11503333,-93.821,2,1,0,1,0,0,0,1
481005,2,245,5430,29,4,2016,6,7,48,6,7TH ST,,29.88658889,-93.9253,1,10,0,10,0,0,0,1
481006,2,429,0,29,4,2016,6,12,57,3,SR-67,,32.78131944,-98.836,1,1,0,1,0,0,0,2
481007,2,201,3280,30,4,2016,7,1,57,6,HIRAM CLARKE RD,,29.62850556,-95.4463,1,10,0,10,0,0,0,1
481008,1,459,0,30,4,2016,7,5,12,8,FM 1649,,32.7882,-94.7315,1,10,0,10,0,0,0,1
481009,1,55,0,11,4,2016,2,2,45,3,SR-304,,29.780475,-97.4092,1,2,0,2,0,0,0,1
481010,1,463,0,15,4,2016,6,20,15,8,FM 1049,,29.2856,-99.6346,1,1,0,1,0,0,0,1
481011,10,61,0,17,4,2016,1,18,8,3,SR-4/BOCA CHICA HWY,,25.96318056,-97.2288,1,10,0,10,0,0,0,1
481012,2,65,0,19,4,2016,3,9,21,3,SR-152,,35.567,-101.178,1,2,0,2,0,0,0,1
481014,3,113,2590,21,4,2016,5,21,9,3,SR-78/GARLAND AVE,SEVENTEENTH ST,32.89084167,-96.6515,3,1,0,1,0,0,0,1
481015,1,113,1730,22,4,2016,6,2,21,7,US 75/CENTRAL EXPY,SL 12/MOCKINGBIRD LN,32.83651944,-96.7784,2,1,0,1,0,0,0,1
481016,4,39,0,23,4,2016,7,17,35,4,CR-42/SANDY POINT RD,,29.35386111,-95.5707,1,1,0,1,0,0,0,1
481017,1,113,1730,29,4,2016,6,23,4,8,SL 12/BUCKNER BLVD,,32.801025,-96.6825,1,10,0,10,0,0,0,1
481018,3,29,6090,30,4,2016,7,23,42,6,MILITARY DR,CHINOOK,29.44909444,-98.6924,3,1,0,1,0,0,0,1
481019,3,113,1730,30,4,2016,7,1,25,6,MILLER RD,PLANO RD,32.89457778,-96.7003,2,10,0,10,0,0,0,1
481020,5,423,0,25,1,2016,2,7,30,3,SR-110,,32.19435,-95.2069,1,1,0,1,0,0,0,1
481021,4,479,3899,17,2,2016,4,13,51,8,FM1472 MINES RD,RANCHO VIEJO DR,27.591975,-99.5123,3,10,0,10,0,0,0,1
481022,2,61,940,29,2,2016,2,17,57,6,LOS EBANOS BLVD,ROCKWELL DR,25.92635556,-97.4881,4,10,0,10,0,0,0,1
481023,2,39,0,29,3,2016,3,20,7,8,FM521,,29.00157222,-95.6427,1,1,0,1,0,0,0,1
481024,3,113,1730,8,4,2016,6,7,20,6,FERNALD AVE,JUPITER RD,32.86003056,-96.68299999999999,2,1,0,1,0,0,0,1
481025,3,201,0,12,4,2016,3,21,30,3,SR-249 BAMMEL NORTH HOUSTON RD,SL8 SAM HOUSTON PKWY,29.93756389,-95.4979,2,10,0,10,0,0,0,2
481026,2,231,0,21,4,2016,5,13,55,2,US-69,,33.23675556,-96.167,1,1,0,1,0,0,0,1
481027,1,453,330,22,4,2016,6,6,20,8,FM1325 BURNET RD,WATERFORD CENTER BLVD,30.37726944,-97.7255,2,1,0,1,0,0,0,1
481028,1,215,0,22,4,2016,6,23,0,8,FM490,,26.47566944,-98.3338,1,99,0,99,0,0,0,1
481029,1,201,3280,24,4,2016,1,2,28,6,HILLCROFT AVE,,29.72780278,-95.5013,1,1,0,1,0,0,0,1
481030,1,349,0,24,4,2016,1,16,17,1,I-45F BUSINESS,,32.14859722,-96.46799999999999,1,1,0,1,0,0,0,1
481031,4,81,0,26,4,2016,3,12,15,2,US-87,,31.70224444,-100.781,1,1,0,1,0,0,0,2
481032,1,339,0,26,4,2016,3,15,4,7,I-69/US-59,,30.09730556,-95.2391,1,1,0,1,0,0,0,2
481033,2,373,6312,28,4,2016,5,20,5,2,US-59,,30.85281944,-94.8554,1,1,0,1,0,0,0,1
481034,1,477,0,28,4,2016,5,22,12,2,US-290,CR-WILLIAM B TRAVIS RD,30.13718333,-96.3305,3,1,0,1,0,0,0,1
481035,1,201,0,29,4,2016,6,21,35,4,CR-ALDINE WESTFIELD RD,CR-TRAILING VINE RD,30.05152222,-95.3887,3,1,0,1,0,0,0,1
481036,1,49,950,30,4,2016,7,20,58,6,BURNETT DR,,31.66773333,-98.9926,1,1,0,1,0,0,0,1
481037,1,183,0,30,4,2016,7,19,38,1,I-20,,32.43184167,-94.7748,1,1,0,1,0,0,0,1
481038,1,201,0,30,4,2016,7,4,45,7,I-45 NORTH FWY,,30.06383611,-95.4335,1,2,0,2,0,0,0,1
481039,2,201,3280,30,4,2016,7,2,6,6,KNOX ST,VICTORY DR,29.87098889,-95.4237,2,1,0,1,0,0,0,1
481040,1,201,3280,30,4,2016,7,19,34,6,HILLCROFT AVE,,29.6474,-95.4935,1,1,0,1,14,0,0,1
481041,2,215,2110,30,4,2016,7,16,23,6,ALBERTA RD,VETERANS BLVD,26.25247222,-98.1573,2,1,0,1,0,0,0,1
481042,3,141,0,24,3,2016,5,11,30,3,SR-20/DONIPHAN DR,,31.96223611,-106.604,1,1,0,1,0,0,0,1
481043,3,479,0,5,4,2016,3,15,24,1,I-35,,27.87318889,-99.4004,1,1,0,1,23,0,0,1
481044,1,113,2590,14,4,2016,5,20,40,6,LYONS RD,,32.84874167,-96.5695,1,1,0,1,0,0,0,1
481045,2,229,0,18,4,2016,2,7,20,1,I-10,,31.22746944,-105.775,1,1,0,1,0,0,0,1
481046,2,389,0,21,4,2016,5,3,25,1,I-20,,31.39216389,-103.59700000000001,1,1,0,1,0,0,0,1
481047,4,29,6090,23,4,2016,7,0,27,1,I-45,,29.53708889,-98.3839,1,1,0,1,19,0,0,1
481048,3,279,0,23,4,2016,7,10,51,4,CR-115,,34.03345556,-102.48200000000001,1,1,0,1,0,0,0,3
481049,2,217,0,23,4,2016,7,13,40,3,SR-22,,31.868175,-97.3703,1,1,0,1,0,0,0,1
481050,1,93,0,25,4,2016,2,10,49,8,FM 2318,,31.98498889,-98.4968,1,1,0,1,0,0,0,1
481051,1,127,1180,26,4,2016,3,18,39,2,US-83/1ST STREET,SAN PEDRO AVE,28.52716667,-99.8547,3,1,0,1,16,0,0,1
481052,5,61,0,29,4,2016,6,23,48,8,FM 106/GENERAL BRANT RD,CR-CENTERLINE RD,26.22770833,-97.5415,2,10,0,10,0,0,0,1
481053,2,141,2190,29,4,2016,6,20,52,7,SL 375/JOE BATTLE BLVD,,31.73735833,-106.26700000000001,1,1,0,1,0,0,0,1
481055,2,201,0,30,4,2016,7,3,25,3,SR-146,,29.60378056,-95.03200000000001,1,10,0,10,0,0,0,1
481056,1,201,0,30,4,2016,7,22,25,4,CR-HOLLOW TREE LN,,30.02445,-95.4399,1,10,0,10,0,0,0,1
481057,2,203,0,30,4,2016,7,8,35,2,US-59,,32.63796944,-94.3458,1,10,0,10,0,0,0,1
481058,4,39,0,1,5,2016,1,14,21,3,SR-35,,29.22333056,-95.3781,1,1,0,1,0,0,0,1
481059,2,59,1400,1,5,2016,1,13,32,1,I-20,,32.42877778,-99.5846,1,10,0,10,0,0,0,1
481060,1,113,4530,1,5,2016,1,1,28,6,PEACHTREE DR,,32.78601944,-96.6262,1,1,0,1,0,0,0,1
481061,1,201,3280,1,5,2016,1,5,58,1,I-45 GULF FWY,,29.64601944,-95.2475,1,10,0,10,0,0,0,1
481062,5,313,0,1,5,2016,1,15,30,2,US-190,,30.89842778,-96.1449,1,1,0,1,0,0,0,1
481063,1,307,0,1,5,2016,1,17,3,2,US-190,,31.00824722,-99.5192,1,10,0,10,0,0,0,1
481064,3,325,0,1,5,2016,1,19,8,3,SR-16,,29.65030556,-98.8145,1,1,0,1,0,0,0,1
481065,1,453,330,1,5,2016,1,3,20,1,I-35,,30.26168333,-97.7361,1,1,0,1,0,0,0,1
481066,2,481,3882,1,5,2016,1,0,30,8,FM442,,29.21590833,-96.0261,1,10,0,10,0,0,0,1
481067,3,27,3690,2,5,2016,2,6,33,3,SR-195 FT HOOD ST,CHAPARRAL RD,31.023075,-97.7547,3,10,0,10,0,0,0,1
481068,2,71,9997,2,5,2016,2,12,58,3,SR-146,,29.79747778,-94.9062,1,10,0,10,3,0,0,1
481070,2,497,0,2,5,2016,2,8,4,2,US-380,CR-1110,33.231375,-97.67,2,1,0,1,0,0,0,1
481071,1,5,3330,3,5,2016,3,6,0,2,US-69,1ST ST,31.27919722,-94.5798,3,1,0,1,0,0,0,1
481072,1,201,3280,3,5,2016,3,18,20,1,I-45 NORTH FWY,,29.78119722,-95.3682,1,1,0,1,0,0,0,1
481073,2,41,970,4,5,2016,4,12,10,8,HARVEY MITCHELL PKWY,LA BRISA DR,30.62510278,-96.37700000000001,3,10,0,10,0,0,0,1
481074,1,113,1730,4,5,2016,4,20,56,6,LOMBARDY LN,,32.86645278,-96.8856,1,1,0,1,0,0,0,1
481075,5,161,0,4,5,2016,4,17,17,2,US-84,,31.64693056,-96.2535,1,1,0,1,0,0,0,4
481076,2,339,0,4,5,2016,4,19,35,4,CR-RAYFORD RD,,30.09867778,-95.3615,1,1,0,1,0,0,0,1
481078,3,25,0,5,5,2016,5,14,33,2,US-59,,28.50836944,-97.6247,1,1,0,1,0,0,0,1
481079,2,113,1730,5,5,2016,5,5,40,1,I-635 LBJ FWY,,32.92608889,-96.8334,1,1,0,1,0,0,0,1
481081,1,29,6090,6,5,2016,6,0,10,1,I-310 LOOP,INGRAM RD,29.46600556,-98.6189,1,1,0,1,0,0,0,1
481082,1,29,6090,6,5,2016,6,19,5,6,OCONNOR CV,,29.55973056,-98.3826,1,1,0,1,0,0,0,1
481083,1,141,2190,6,5,2016,6,10,14,1,I-10 REDD RD,,31.86525,-106.57700000000001,1,1,0,1,0,0,0,1
481084,3,141,2190,6,5,2016,6,15,47,7,US-54 GATEWAY NORTH BLVD,,31.86395,-106.44,1,1,0,1,0,0,0,1
481085,2,245,490,6,5,2016,6,11,8,8,SS-380,FRANKLIN ST,30.07270556,-94.0999,2,1,0,1,0,0,0,1
481086,1,439,2450,6,5,2016,6,1,25,1,I-820 LOOP,,32.80466389,-97.4247,1,1,0,1,0,0,0,1
481087,3,453,330,6,5,2016,6,23,18,6,BURLESON RD,,30.21989444,-97.7337,1,10,0,10,0,0,0,1
481088,2,457,0,6,5,2016,6,11,10,2,US-69,,30.66876944,-94.3865,1,1,0,1,0,0,0,1
481089,1,459,0,6,5,2016,6,7,40,2,US-271,,32.64631944,-94.9323,1,1,0,1,0,0,0,1
481090,4,37,6850,7,5,2016,7,12,57,2,US-82 NEW BOSTON RD,,33.43485278,-94.069,1,1,0,1,0,0,0,1
481091,3,113,1730,7,5,2016,7,3,0,6,MOUNTAIN CREEK PKWY,,32.69625,-96.9633,1,1,0,1,0,0,0,3
481092,1,201,480,7,5,2016,7,20,8,3,SR-146,,29.74879722,-94.9863,1,1,0,1,0,0,0,1
481093,4,201,530,7,5,2016,7,11,53,1,I-610,,29.69904167,-95.459,1,1,0,1,0,0,0,1
481094,2,339,4667,7,5,2016,7,13,37,3,SR-105 EVA ST,,30.38925,-95.6933,1,1,0,1,0,0,0,1
481095,2,375,0,7,5,2016,7,5,50,8,FM 1912,,35.25703889,-101.654,1,1,0,1,0,0,0,1
481096,2,29,6090,8,5,2016,1,23,19,3,SR-151,,29.45499722,-98.6875,1,10,0,10,23,0,0,1
481097,3,41,1440,8,5,2016,1,1,34,3,SR-6 EARL RUDDER,,30.64752222,-96.3159,1,1,0,1,0,0,0,1
481098,2,41,1440,8,5,2016,1,2,5,3,SR-6 EARL RUDDER FWY,,30.61545556,-96.2931,1,1,0,1,0,0,0,1
481099,2,85,5730,8,5,2016,1,2,25,2,US-75 CENTRAL EXPY,,32.99527778,-96.7094,1,1,0,1,19,0,0,1
481100,2,113,1870,8,5,2016,1,5,8,1,I-35 E,,32.62658611,-96.8233,1,10,0,10,0,0,0,1
481102,2,21,0,9,5,2016,2,13,37,3,SR-95,,30.26451111,-97.3273,1,1,0,1,0,0,0,2
481103,2,27,3690,9,5,2016,2,19,47,2,US-190,,31.07923056,-97.6965,1,1,0,1,0,0,0,1
481104,2,113,1730,9,5,2016,2,0,30,6,WHEATLAND RD,,32.64760556,-96.8698,1,2,0,2,0,0,0,1
481105,1,141,2190,9,5,2016,2,11,14,1,I-10,,31.84079444,-106.571,1,1,0,1,0,0,0,1
481106,4,339,0,9,5,2016,2,13,30,8,FM2090,,30.22022778,-95.1257,1,10,0,10,0,0,0,2
481107,2,361,5100,9,5,2016,2,1,11,1,I-10,,30.12090833,-93.7817,1,10,0,10,0,0,0,1
481108,4,439,260,9,5,2016,2,10,48,1,I-20 RONALD REAGAN MEM HWY,,32.67543056,-97.1364,1,10,0,10,0,0,0,1
481109,1,29,6090,10,5,2016,3,23,22,6,WEST AVE,,29.49665278,-98.52600000000001,1,1,0,1,0,0,0,1
481110,1,439,2450,10,5,2016,3,7,40,3,SR-180 LANCASTER AVE,,32.73982778,-97.2808,1,1,0,1,0,0,0,1
481111,6,273,0,11,5,2016,4,15,0,3,SR-285,,27.259575,-97.8561,1,1,0,1,0,0,0,3
481112,5,215,0,28,2,2016,1,2,30,4,CR-MILE 13 NORTH RD,,26.24338611,-97.9359,1,1,0,1,0,0,0,1
481113,4,121,5350,17,3,2016,5,7,29,2,US-377,,33.38279444,-96.9596,1,10,0,10,0,0,0,1
481114,1,469,7190,23,3,2016,4,18,39,8,BU59T RIO GRANDE ST,,28.80639444,-96.9884,1,1,0,1,0,0,0,1
481116,3,229,0,12,4,2016,3,8,45,1,I-10,,31.04693056,-104.92299999999999,1,1,0,1,0,0,0,2
481117,1,389,0,19,4,2016,3,16,0,2,US-285,,31.81577778,-103.90100000000001,1,1,0,1,0,0,0,1
481118,2,299,0,24,4,2016,1,16,45,8,RM152,,30.7019,-98.9227,1,1,0,1,0,0,0,2
481119,2,99,0,25,4,2016,2,13,14,3,SR-36,,31.55723333,-97.8145,1,1,0,1,0,0,0,2
481120,1,261,0,28,4,2016,5,4,40,2,US-77,,26.903625,-97.7904,1,1,0,1,0,0,0,1
481121,1,355,0,29,4,2016,6,17,35,3,SR-44,,27.80348889,-97.711,1,10,0,10,4,0,0,1
481122,1,303,4140,30,4,2016,7,18,40,7,SL 289,,33.54288889,-101.788,1,1,0,1,0,0,0,1
481123,1,85,5540,1,5,2016,1,10,8,6,FM 1461/FRONTIER PKWY,PRAIRIE CROSSING,33.26270833,-96.8015,3,1,0,1,0,0,0,1
481124,2,335,0,1,5,2016,1,13,18,1,I-20,,32.41411944,-100.708,1,10,0,10,0,0,0,1
481125,4,215,0,1,5,2016,1,20,25,8,FM 2812/REDBIRD ST,,26.38023056,-98.1061,1,1,0,1,0,0,0,1
481128,2,491,2620,4,5,2016,4,21,5,6,SHELL RD,ROSEDALE BLVD,30.68997222,-97.7132,2,1,0,1,0,0,0,1
481129,5,157,0,6,5,2016,6,12,37,3,SR-6,,29.51325,-95.4726,1,1,0,1,23,0,0,1
481130,7,181,3290,6,5,2016,6,14,47,3,SR-5,BLYTHE RD,33.4654,-96.5952,2,1,0,1,0,0,0,1
481131,2,439,2800,6,5,2016,6,20,50,8,SS-303,,32.71111944,-97.0361,1,1,0,1,0,0,0,1
481132,3,281,0,8,5,2016,1,9,45,2,US-190,CR-2461,31.21833889,-98.5294,3,10,0,10,0,0,0,1
481133,3,209,0,9,5,2016,2,17,45,8,FM 150,,30.0456,-97.9748,1,1,0,1,0,0,0,2
481134,1,489,0,9,5,2016,2,17,15,2,US-77,,26.59111944,-97.7673,1,1,0,1,0,0,0,1
481135,2,27,570,10,5,2016,3,20,19,8,SL 121,CONNELL ST,31.03152778,-97.4787,3,10,0,10,0,0,0,1
481136,6,113,1730,10,5,2016,3,20,0,6,2ND AVE,FITZHUGH AVE,32.77195556,-96.7572,3,1,0,1,0,0,0,1
481137,1,217,0,10,5,2016,3,13,50,8,FM 934,,32.09493889,-97.3409,1,1,0,1,0,0,0,1
481138,2,323,0,10,5,2016,3,6,35,8,FM 2644,,28.49771111,-100.24,1,5,0,5,0,0,0,1
481139,4,201,0,11,5,2016,4,12,30,8,FM 1942,,29.84771111,-94.9586,1,1,0,1,0,0,0,1
481140,1,289,0,11,5,2016,4,22,0,8,FM 39,,31.07375,-96.1203,1,1,0,1,0,0,0,1
481141,1,439,2450,11,5,2016,4,14,39,3,SR-180 LANCASTER AVE,SARGENT ST,32.74076667,-97.2635,2,1,0,1,0,0,0,1
481142,8,141,0,13,5,2016,6,14,24,6,BUNTLINE DR,SHOGUN CT,31.81511944,-106.17299999999999,2,1,0,1,0,0,0,1
481143,2,201,0,13,5,2016,6,1,32,4,CR-GREEN RIVER DR,CR-MAYHAW LN,29.83895556,-95.2063,1,1,0,1,0,0,0,1
481144,4,401,0,13,5,2016,6,4,8,3,SR-315,,32.02134167,-94.6119,1,1,0,1,0,0,0,2
481145,5,439,2450,13,5,2016,6,17,45,1,I-820,,32.74080278,-97.4814,1,1,0,1,28,0,0,1
481146,1,453,330,13,5,2016,6,14,17,6,GAULT ST,,30.35080278,-97.71799999999999,1,1,0,1,0,0,0,1
481147,3,471,3340,13,5,2016,6,22,20,3,SR-75,DAVID ST,30.69200833,-95.5285,2,1,0,1,0,0,0,1
481148,5,113,1730,14,5,2016,7,22,49,1,I-35E N STEMMONS FWY,,32.88836389,-96.8982,1,1,0,1,23,0,0,1
481149,2,309,0,14,5,2016,7,22,30,1,I-35,,31.77041944,-97.1037,1,1,0,1,0,0,0,1
481150,2,423,7070,14,5,2016,7,21,37,6,GRANDE BLVD,,32.27993889,-95.3235,1,1,0,1,0,0,0,1
481151,5,29,6090,15,5,2016,1,0,41,6,KIPLING AVE,,29.38362222,-98.4533,1,1,0,1,0,0,0,1
481152,2,29,6090,15,5,2016,1,13,0,8,PA 1502 WURZBACH PKWY,,29.54239167,-98.4247,1,2,0,2,0,0,0,1
481153,1,61,940,15,5,2016,1,14,27,6,PRICE RD,,25.93573333,-97.5002,1,10,0,10,0,0,0,1
481154,1,201,3280,15,5,2016,1,6,24,6,CHIMNEY ROCK RD,,29.71974444,-95.4765,1,1,0,1,0,0,0,1
481155,1,361,0,15,5,2016,1,17,25,8,FM 105,,30.23880833,-94.0217,1,1,0,1,0,0,0,1
481156,1,41,1440,16,5,2016,2,8,9,3,SR-6 EARL RUDDER FWY,,30.59555556,-96.2903,1,2,0,2,0,0,0,1
481157,2,201,3280,16,5,2016,2,23,45,8,FM 521 ALMEDA RD,ALMEDA GENOA,29.61347222,-95.4196,2,1,0,1,0,0,0,1
481158,3,245,490,16,5,2016,2,13,42,2,US-69 EASTEX FWY,,30.15256389,-94.1804,1,10,0,10,14,15,19,1
481159,5,381,150,16,5,2016,2,15,32,6,COULTER ST,,35.14259444,-101.92,1,1,0,1,0,0,0,1
481160,1,29,3943,25,3,2016,6,2,41,1,I-410 LOOP,SR-16 BANDERA RD,29.48272222,-98.5999,1,1,0,1,0,0,0,1
481161,1,461,0,19,4,2016,3,9,35,3,SR-329,,31.42999167,-102.181,1,10,0,10,0,0,0,1
481162,3,135,0,5,5,2016,5,23,50,8,FM 3472,,31.84327222,-102.426,1,1,0,1,0,0,0,1
481163,1,329,0,5,5,2016,5,5,10,8,FM 1788,,31.89277222,-102.209,1,1,0,1,0,0,0,1
481164,3,271,0,9,5,2016,2,4,31,2,US-90,,29.36976667,-100.65299999999999,1,1,0,1,0,0,0,1
481165,1,15,0,13,5,2016,6,23,4,8,FM 529,,29.36973889,-100.65299999999999,1,1,0,1,0,0,0,1
481166,1,291,0,14,5,2016,7,4,51,3,SR-321,,30.11885278,-94.9262,1,5,0,5,0,0,0,1
481167,4,477,0,14,5,2016,7,17,14,2,US-290,,30.17021667,-96.4427,1,2,0,2,0,0,0,1
481168,3,25,0,18,5,2016,4,0,4,2,US-181,,28.30739722,-97.7033,1,10,0,10,23,0,0,1
481169,2,29,6090,22,1,2016,6,21,33,8,SL-345 FREDERICKSBURG RD,,29.50421111,-98.5615,1,1,0,1,0,0,0,1
481170,2,113,1730,13,2,2016,7,17,55,8,SL-12 NORTHWEST HWY,TOWN NORTH DR,32.85528611,-96.742,2,1,0,1,0,0,0,1
481171,1,339,1510,12,3,2016,7,4,2,3,SR-105 DAVIS ST,,30.32826389,-95.5022,1,1,0,1,0,0,0,1
481172,5,201,3280,14,4,2016,5,23,39,6,CALHOUN RD,MACGREGOR WAY,29.71271111,-95.3414,3,1,0,1,0,0,0,1
481173,1,39,130,16,4,2016,7,19,46,6,SECOND ST,SNYDER ST,29.42605,-95.2554,2,10,0,10,0,0,0,1
481174,1,201,0,28,4,2016,5,5,0,3,SR-99 GRAND PARKWAY,,30.04814722,-95.7527,1,5,0,5,0,0,0,1
481175,1,29,6090,29,4,2016,6,12,35,6,SILICON DR,,29.55950833,-98.5927,1,1,0,1,0,0,0,1
481176,3,71,0,30,4,2016,7,21,30,4,CR-CAMP CREEK RD,,29.78675,-94.8365,1,10,0,10,0,0,0,1
481177,2,367,0,30,4,2016,7,20,10,3,SR-199,,32.97928889,-97.7867,1,1,0,1,0,0,0,1
481178,5,453,0,30,4,2016,7,21,38,8,FM973,CR-SUNCREST RD,30.36908611,-97.5318,3,1,0,1,0,0,0,1
481179,1,29,6090,1,5,2016,1,6,30,7,I-410,,29.38014444,-98.64200000000001,1,1,0,1,0,0,0,1
481180,4,215,0,2,5,2016,2,0,56,4,CR-TIMOTHY DR,,26.2385,-97.9989,1,1,0,1,0,0,0,1
481181,1,113,1730,3,5,2016,3,19,55,1,I-35E STEMMONS FWY,,32.81989444,-96.8695,1,1,0,1,0,0,0,1
481182,1,157,3580,4,5,2016,4,9,4,8,FM1463,,29.77279444,-95.8375,1,1,0,1,0,0,0,1
481183,2,39,0,7,5,2016,7,1,45,3,SR-332,,29.00376389,-95.3831,1,1,0,1,0,0,0,2
481184,5,423,0,7,5,2016,7,22,18,3,SR-49 TOLL,,32.35816111,-95.4283,1,1,0,1,14,0,0,3
481185,9,37,0,8,5,2016,1,4,5,1,I-30,,33.475775,-94.4265,1,1,0,1,0,0,0,1
481186,2,339,0,10,5,2016,3,21,57,8,FM174,,33.57516667,-97.8968,1,1,0,1,0,0,0,1
481187,1,439,2450,10,5,2016,3,20,48,3,SR-180 LANCASTER AVE,,32.74615556,-97.3177,1,1,0,1,0,0,0,1
481188,1,13,0,11,5,2016,4,14,45,3,SR-16 BLUEWIND,,29.12375,-98.5917,1,1,0,1,0,0,0,1
481189,1,123,0,12,5,2016,5,0,57,8,FM766,,29.11276389,-97.2916,1,1,0,1,0,0,0,1
481190,1,175,0,12,5,2016,5,23,32,2,US-183,,28.7701,-97.3886,1,1,0,1,0,0,0,1
481191,2,437,0,12,5,2016,5,16,55,1,I-27,,34.35353056,-101.75299999999999,1,1,0,1,0,0,0,1
481192,2,497,0,12,5,2016,5,22,27,2,US-81/US287,,33.11515,-97.4805,1,1,0,1,0,0,0,1
481193,1,201,3280,13,5,2016,6,19,16,6,MEMORIAL DR,,29.76293611,-95.3912,1,1,0,1,0,0,0,1
481194,4,409,0,13,5,2016,6,15,24,8,FM 666,,28.04403889,-97.7892,1,1,0,1,0,0,0,1
481195,1,201,3280,14,5,2016,7,1,25,2,US-290/NORTHWEST FWY,,29.85440556,-95.5151,1,1,0,1,0,0,0,1
481196,2,201,3280,14,5,2016,7,17,17,6,MACGREGOR WAY,,29.70876944,-95.369,1,2,0,2,0,0,0,1
481197,2,55,0,15,5,2016,1,6,23,2,US-183,,29.74758056,-97.6547,1,10,0,10,0,0,0,1
481198,1,289,0,15,5,2016,1,3,9,3,SR-7,,31.27820833,-95.9153,1,1,0,1,0,0,0,1
481199,2,451,0,15,5,2016,1,12,2,4,CR-LIPAN CREEK RD,CR-PHINNEY RD,31.44448056,-100.124,2,10,0,10,0,0,0,1
481200,1,91,4870,16,5,2016,2,3,23,1,I-35,,29.66386667,-98.1686,1,2,0,2,0,0,0,1
481201,1,167,0,16,5,2016,2,20,45,8,FM 646/BAYSHORE,,29.49670278,-94.9248,1,1,0,1,0,0,0,1
481202,2,373,0,17,5,2016,3,10,14,2,US-59,,30.6782,-94.9512,1,10,0,10,0,0,0,1
481203,1,113,1730,18,5,2016,4,1,9,1,I-30/RL THORNTON HWY,,32.79724167,-96.6854,1,1,0,1,0,0,0,1
481204,1,113,1730,18,5,2016,4,20,58,6,WESTMORELAND RD,BROOKLYNDELL AVE,32.73831389,-96.8741,3,2,0,2,0,0,0,1
481205,1,459,0,18,5,2016,4,2,39,2,US-271,,32.84211944,-94.9517,1,1,0,1,19,0,0,1
481206,1,401,0,19,5,2016,5,15,25,2,US-84,,31.92006944,-94.6614,1,2,0,2,0,0,0,1
481207,1,141,2190,20,5,2016,6,19,48,6,MT DELANO DR,,31.86741944,-106.415,1,1,0,1,0,0,0,1
481208,3,303,4140,20,5,2016,6,10,6,7,I-27,US-84/SLATON RD,33.53673056,-101.844,2,10,0,10,0,0,0,1
481209,2,453,330,20,5,2016,6,20,35,6,DESSAU RD,,30.35190556,-97.6752,1,1,0,1,0,0,0,1
481210,2,491,6780,20,5,2016,6,17,4,3,SR-95/MAIN ST,,30.60008333,-97.4163,1,1,0,1,0,0,0,1
481211,2,27,6810,21,5,2016,7,15,45,3,SR-317,,31.15201667,-97.43,1,10,0,10,0,0,0,1
481212,2,113,1730,21,5,2016,7,0,56,6,WEBB CHAPEL RD,,32.8603,-96.8571,1,1,0,1,0,0,0,1
481213,2,183,4080,21,5,2016,7,1,21,8,FM1845 PINE TREE RD,,32.52263056,-94.8032,1,1,0,1,0,0,0,1
481214,3,187,4870,21,5,2016,7,10,6,8,FM725,,29.66530556,-98.0942,1,1,0,1,0,0,0,1
481215,1,113,1730,22,5,2016,1,15,20,7,I-635 LBJ FWY,,32.92495278,-96.7683,1,10,0,10,0,0,0,1
481216,2,141,0,22,5,2016,1,2,0,7,I-10 GATEWAY WEST BLVD,,31.68359167,-106.264,1,1,0,1,0,0,0,1
