COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER1,WEATHER2,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,WEATHER,latitude,longitud
497,4,6,9,1,3,2,2,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480820,0,2007,US-380,99999999999999999999,1,33.25007778,-97.40669722
441,4,7,19,30,3,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,480821,30,2007,10TH,PLUM,1,32.46015278,-99.72811944
325,4,9,22,0,1,6,4,1,1,2,30,1,1,2,2,0,0,0,2,0,0,0,0,0,1,2,480822,0,2007,769,99999999999999999999,2,29.1541,-98.92443056
187,4,10,8,1,3,4,8,1,1,2,65,1,1,2,2,0,0,0,2,5,0,0,0,0,1,3,480823,0,2007,FM78,99999999999999999999,2,29.58038056,-98.10729444
201,4,10,14,15,2,16,5,1,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480824,3280,2007,YALE,99999999999999999999,1,29.84038333,-95.40280833
467,4,11,2,10,11,1,1,1,2,2,65,1,2,2,2,0,0,0,1,0,0,0,0,0,1,4,480825,0,2007,I-20,99999999999999999999,1,32.55671667,-95.79928889
49,4,13,16,4,7,2,2,2,2,2,70,1,1,1,1,20,3,0,1,0,0,0,0,0,1,6,480826,0,2007,US-67,FM1467,1,31.81025833,-98.79626944
167,4,13,6,6,1,16,5,1,2,2,35,2,1,2,1,40,3,0,1,0,0,0,0,0,1,6,480827,2570,2007,SEAWALL,99999999999999999999,1,29.29749167,-94.77862778
209,4,13,7,31,3,2,2,1,1,2,55,1,2,2,2,0,0,0,2,0,1,0,0,0,1,6,480828,0,2007,US-290,99999999999999999999,2,30.19427778,-98.045175
227,4,13,11,29,2,2,2,8,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480829,0,2007,US-87,99999999999999999999,1,32.15844167,-101.4593444
91,4,14,2,17,1,6,4,1,1,2,45,1,1,2,2,0,0,0,1,0,0,0,0,0,1,7,480830,0,2007,SCHOENTHAL,99999999999999999999,1,29.66664444,-98.29220833
273,4,14,4,42,7,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480831,0,2007,SR-285,99999999999999999999,1,27.25806111,-97.87758333
3,4,15,5,50,2,3,3,1,1,2,75,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480832,0,2007,SR-176,99999999999999999999,1,32.35568333,-102.763175
13,4,15,12,55,6,3,3,2,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,0,1,1,480833,0,2007,SR-16,OAKCREEKESTATE,1,29.08271389,-98.59540833
201,4,15,12,35,4,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480834,0,2007,FM1942,99999999999999999999,1,29.86554167,-95.01083611
47,4,15,10,5,17,4,8,1,1,2,65,2,1,2,1,0,0,1,1,0,0,0,0,0,1,1,480835,0,2007,FM755,99999999999999999999,1,26.88998333,-98.253925
297,4,15,1,13,1,6,4,1,1,2,45,2,3,2,1,0,0,0,1,0,0,0,0,0,1,1,480836,0,2007,CARMEL,99999999999999999999,1,28.071125,-97.90748611
391,4,15,20,30,2,4,3,3,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,0,1,1,480837,340,2007,SR-239,GISLER,1,28.38725833,-96.84586944
425,4,15,15,58,1,5,8,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480838,0,2007,FM51,99999999999999999999,1,32.23403889,-97.90495278
29,4,16,8,40,3,11,1,1,2,3,60,1,2,2,1,0,0,0,1,0,0,0,0,0,1,2,480839,6090,2007,I-35,99999999999999999999,1,29.43930556,-98.44529167
39,4,16,15,56,1,2,3,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,480840,0,2007,SR-288,99999999999999999999,1,29.51564722,-95.38698056
215,4,16,16,38,2,16,5,3,1,2,30,1,1,2,1,98,3,0,1,0,0,0,0,0,1,2,480841,3165,2007,TEXANO,2,1,26.10473056,-98.25991667
325,4,16,24,0,3,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480842,0,2007,US-90,99999999999999999999,1,29.3503,-99.09158333
135,4,17,18,0,2,3,2,2,2,2,70,1,1,2,1,6,3,0,1,0,0,0,0,0,1,3,480843,0,2007,US-385,LP338,1,31.96034444,-102.40975279999999
215,4,17,16,48,3,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,2,3,480844,9997,2007,US-281,99999999999999999999,1,26.56032778,-98.12144444
467,4,17,10,40,3,4,8,1,1,2,55,2,3,2,1,0,0,0,1,0,0,0,0,0,1,3,480845,0,2007,FM314,99999999999999999999,1,32.44711111,-95.61888333
289,4,18,10,16,3,1,7,1,1,2,45,2,2,2,1,0,0,0,1,0,0,0,0,0,1,4,480846,0,2007,I-45,99999999999999999999,1,31.43551111,-96.06338333
411,4,18,5,46,2,4,3,8,1,2,40,1,1,2,2,0,0,0,1,0,0,0,0,0,1,4,480847,6190,2007,SR-16,99999999999999999999,1,31.20213333,-98.71849722
85,4,19,22,30,1,14,8,3,2,2,55,1,1,1,1,3,3,0,1,0,0,0,0,0,1,5,480849,2520,2007,FM2478,STONEBRIDGE,1,33.16880556,-96.73303611
121,4,19,14,20,2,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480850,0,2007,US-380,99999999999999999999,1,33.23568889,-97.260875
119,4,19,15,30,2,2,3,1,1,2,70,1,3,1,1,0,0,0,1,0,0,0,0,0,1,5,480851,0,2007,SR-24,99999999999999999999,1,33.34283056,-95.75426389
121,4,19,3,0,2,16,5,1,1,2,30,2,2,2,1,20,3,0,1,0,0,0,0,0,1,5,480852,1840,2007,JIMCHRISTAL,99999999999999999999,1,33.21958889,-97.19733333
289,4,19,21,48,7,1,1,1,2,2,65,1,2,2,1,0,0,1,1,0,0,0,0,0,2,5,480853,0,2007,I-45,99999999999999999999,1,31.34064444,-96.01
167,4,20,9,36,3,12,3,1,1,4,60,1,1,2,1,0,0,0,1,0,0,14,0,0,1,6,480854,6860,2007,SR-146,99999999999999999999,1,29.47193333,-94.9793
203,4,20,23,0,1,5,8,1,1,2,55,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480855,0,2007,FM449,99999999999999999999,1,32.54986389,-94.41843333
481,4,20,15,35,3,4,8,8,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480856,0,2007,FM1161,99999999999999999999,1,29.39898056,-96.09655278
137,4,21,22,46,1,4,2,1,1,2,65,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,480857,0,2007,US-377,99999999999999999999,1,30.15166667,-100.0643694
201,4,21,3,40,1,16,5,1,1,2,35,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480858,5230,2007,SHAVER,99999999999999999999,1,29.68291944,-95.20896389
249,4,21,2,11,2,3,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,2,7,480859,0,2007,FM665,99999999999999999999,1,27.72928611,-98.02930556
257,4,21,23,30,3,4,3,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,480860,0,2007,SR-205,FM1392,1,32.78939722,-96.32460556
157,4,22,18,42,3,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,2,1,480861,0,2007,FM762,99999999999999999999,1,29.46513333,-95.69418333
201,4,22,0,13,5,12,3,1,3,3,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,480862,5230,2007,SR-225,99999999999999999999,1,29.71149167,-95.20798611
215,4,22,16,30,4,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480863,0,2007,MONTBELLO,99999999999999999999,1,26.35978611,-98.30522778
339,4,22,1,22,1,4,8,1,1,2,50,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480864,0,2007,FM1485,99999999999999999999,1,30.32486667,-95.40121944
1,4,23,10,24,3,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,2,2,480865,0,2007,US-79,99999999999999999999,1,31.87598333,-95.4668
331,4,23,23,35,2,3,2,2,2,1,65,2,2,1,1,20,3,0,1,0,1,0,0,0,1,2,480866,0,2007,US-77,US-190,1,30.85330556,-96.97723611
465,4,23,20,14,3,16,5,1,1,2,30,2,1,2,2,0,0,0,1,0,0,0,0,0,1,2,480867,1820,2007,BEDELL,99999999999999999999,1,29.38154722,-100.9013056
181,4,24,13,18,1,15,8,1,1,2,55,2,1,2,2,0,0,0,1,0,0,0,0,0,1,3,480868,0,2007,FM120,99999999999999999999,1,33.75834722,-96.49296944
259,4,24,21,17,2,4,3,1,1,2,60,1,1,2,2,0,0,0,2,0,0,0,0,0,1,3,480869,0,2007,SR-46,99999999999999999999,2,29.76722222,-98.76595833
485,4,25,11,45,2,4,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480870,0,2007,SR-240,99999999999999999999,1,34.09138889,-98.69802222
339,4,26,21,35,2,4,8,4,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480871,0,2007,FM2432,99999999999999999999,1,30.41605833,-95.45606111
423,4,26,19,15,2,1,1,1,3,2,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,5,480872,3990,2007,I-20,99999999999999999999,1,32.46860833,-95.420025
85,4,27,3,15,2,14,8,1,1,2,45,1,2,2,5,0,0,3,1,0,0,0,0,0,1,6,480873,7620,2007,FM544,99999999999999999999,1,33.00585,-96.525375
113,4,27,23,16,3,13,3,2,2,3,50,1,1,1,1,20,3,0,1,0,0,0,0,0,1,6,480874,2800,2007,SR-180,MAIN,1,32.74982222,-96.92617222
121,4,27,14,26,5,14,8,4,1,4,35,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480875,1840,2007,FM428,99999999999999999999,1,33.23548056,-97.12501944
167,4,27,23,47,1,16,5,4,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,0,1,6,480876,6860,2007,34,99999999999999999999,1,29.38806111,-94.94678889
215,4,27,10,35,1,16,5,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480877,4197,2007,DOVE,99999999999999999999,1,,
231,4,27,11,43,2,11,1,1,2,2,70,2,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480878,2860,2007,I-30,99999999999999999999,1,33.10740556,-96.10254444
245,4,27,0,47,4,12,2,15,3,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480879,490,2007,US-69,99999999999999999999,1,30.1046,-94.13682222
331,4,27,14,30,3,2,2,1,1,2,70,2,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480880,0,2007,US-190,99999999999999999999,1,30.91103333,-97.18460278
9,4,28,10,30,2,3,2,1,1,2,70,1,9,2,1,0,0,0,1,0,0,0,0,0,1,7,480882,0,2007,US-281,99999999999999999999,1,33.50135278,-98.44636389
67,4,28,18,58,6,6,4,1,1,2,60,1,2,5,1,0,0,0,1,0,0,0,0,0,1,7,480883,0,2007,1590,99999999999999999999,1,32.94935,-94.61775278
113,4,28,18,35,3,11,7,2,1,2,45,1,1,1,1,3,3,0,1,0,0,0,0,0,1,7,480884,4530,2007,I-635,TOWNECENTRE,1,32.80235556,-96.62552778
167,4,28,13,35,7,6,4,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,480885,0,2007,CASEY,28,1,29.35436111,-95.12065833
213,4,28,16,45,3,4,8,8,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480886,0,2007,FM317,99999999999999999999,1,32.23096389,-95.65754444
245,4,28,4,26,2,11,1,1,3,3,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480887,490,2007,I-10,99999999999999999999,1,30.09625833,-94.1067
339,4,28,9,10,2,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480888,0,2007,FM2432,99999999999999999999,1,30.42113056,-95.46774722
379,4,28,14,52,2,3,3,2,5,2,45,1,2,2,1,0,0,0,1,0,0,0,0,0,1,7,480889,2220,2007,SR-19,DUNBAR,1,32.86984722,-95.770375
453,4,28,20,47,1,11,7,1,4,2,50,1,2,2,9,0,0,0,1,0,0,0,0,0,1,7,480890,330,2007,I-35,99999999999999999999,1,30.12915833,-97.80086389
61,4,29,21,3,3,12,2,2,2,2,45,1,1,1,1,3,3,0,1,0,0,0,0,0,1,1,480891,940,2007,US-77,EAST,1,25.89666667,-97.47850556
61,4,29,1,23,4,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,3,1,480892,940,2007,FM803,99999999999999999999,1,26.05106667,-97.52798889
87,4,29,17,35,2,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,0,1,1,480893,0,2007,185,99999999999999999999,1,34.83738056,-100.2139083
89,4,29,13,5,2,4,8,8,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480894,0,2007,FM1291,99999999999999999999,1,29.89544167,-96.62433611
113,4,29,21,18,6,16,5,1,1,2,30,1,1,1,1,0,0,5,1,0,0,0,0,0,1,1,480895,1730,2007,PLEASANT,99999999999999999999,1,32.72276111,-96.68306111
145,4,29,23,27,4,2,3,2,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480896,0,2007,SR-6,115,1,31.35934444,-96.89845278
299,4,29,2,50,2,3,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480897,0,2007,SR-29,99999999999999999999,1,30.76832222,-98.76106944
473,4,29,22,7,3,14,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,2,1,480898,0,2007,FM359,99999999999999999999,1,29.94520556,-96.03501667
1,4,30,18,50,2,13,2,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480899,5170,2007,US-79,99999999999999999999,1,31.76289167,-95.63802778
201,4,30,1,8,5,16,5,8,3,2,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,480900,1790,2007,CENTER,99999999999999999999,1,29.700825,-95.12367778
485,4,30,14,55,2,11,1,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480901,7490,2007,I-44,99999999999999999999,1,33.94091111,-98.52087778
201,4,6,2,49,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480902,0,2007,TREASCHWIG,99999999999999999999,1,30.03225833,-95.37020833
255,4,6,17,15,1,4,8,1,1,2,60,2,1,9,1,0,0,0,1,0,0,0,0,0,1,6,480903,0,2007,FM2724,99999999999999999999,1,28.98294444,-97.89879167
1,5,1,14,12,10,13,2,1,5,4,50,1,1,2,2,0,0,0,2,0,0,0,0,0,1,3,480904,0,2007,US-79,99999999999999999999,2,31.73921389,-95.66225278
183,5,1,13,18,3,3,3,1,1,2,60,1,1,2,2,0,0,0,2,0,0,0,0,0,2,3,480905,0,2007,SR-149,99999999999999999999,2,32.36979167,-94.61079444
289,5,1,15,38,2,3,3,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,0,2,3,480906,0,2007,SR-75,99999999999999999999,2,31.18621667,-95.97434444
55,5,2,10,35,1,14,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480907,9997,2007,SR-21,99999999999999999999,1,30.001,-97.73957778
261,5,2,3,24,3,2,2,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,480908,0,2007,US-77,99999999999999999999,1,,
375,5,2,20,50,2,16,5,3,1,2,40,2,1,2,2,0,0,0,2,0,0,0,0,0,2,4,480909,150,2007,OLSEN,PARAMOUNT,2,35.18526389,-101.8750611
423,5,2,11,15,4,1,1,1,2,2,70,1,1,2,2,0,0,0,1,0,0,0,0,0,2,4,480910,0,2007,I-20,99999999999999999999,1,32.48163056,-95.50483611
441,5,2,11,26,1,3,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480911,0,2007,US-84,99999999999999999999,1,32.11379167,-99.72473333
37,5,3,19,41,1,16,5,1,1,2,50,2,3,2,2,0,0,0,1,0,0,0,0,0,1,5,480912,6850,2007,WALLACE DRIVE,99999999999999999999,1,33.38678056,-94.06944722
135,5,3,21,30,2,3,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480913,0,2007,US-385,99999999999999999999,1,31.72507778,-102.3525472
141,5,3,10,45,4,11,7,10,2,3,45,1,1,2,1,3,3,0,1,0,0,0,0,0,1,5,480914,2190,2007,I-10,CHELSEA,1,31.77750556,-106.4254
161,5,3,12,20,6,3,2,1,1,2,70,1,1,2,2,0,0,0,1,0,0,0,0,0,1,5,480915,0,2007,US-84,99999999999999999999,1,31.66688056,-96.2279
219,5,3,0,30,3,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,5,480916,0,2007,FM597,99999999999999999999,1,33.77225833,-102.60503890000001
245,5,3,0,55,3,4,8,8,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480917,0,2007,FM365,99999999999999999999,1,29.91320278,-94.09036944
341,5,3,2,12,3,2,2,1,1,4,55,1,1,2,2,0,0,0,2,0,0,0,0,0,1,5,480918,0,2007,US-287,99999999999999999999,2,35.88765556,-101.9758944
439,5,3,14,47,1,16,5,2,3,3,45,2,2,1,1,3,3,0,1,0,0,0,0,0,1,5,480919,260,2007,GREENOAKS,COOPER,1,32.78294444,-97.11469444
139,5,4,4,48,1,1,1,1,3,9,55,1,1,2,1,0,0,0,1,0,1,0,0,0,1,6,480920,0,2007,I-35,99999999999999999999,1,32.23231389,-96.88161944
241,5,4,0,5,3,2,2,1,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,0,1,6,480921,0,2007,US-96,99999999999999999999,1,30.93115833,-93.99694444
337,5,4,15,2,2,4,8,8,1,2,55,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480922,0,2007,FM1758,99999999999999999999,1,33.58698333,-97.80795556
365,5,4,17,22,1,4,3,1,1,2,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480923,0,2007,SR-315,99999999999999999999,1,32.13328333,-94.39630278
85,5,5,17,10,3,5,8,2,1,2,45,2,1,2,1,40,3,0,1,0,0,0,0,0,1,7,480924,4887,2007,FM1827,OAKCREEK,1,33.20590556,-96.57550556
67,5,5,0,2,3,2,2,2,2,2,65,1,1,2,1,3,3,0,1,0,0,0,0,0,1,7,480925,0,2007,US-59,FM3129,1,33.26313611,-94.15263333
139,5,5,18,25,6,1,1,1,3,2,65,1,1,1,1,0,0,0,1,0,0,0,0,0,2,7,480926,2429,2007,I-35,99999999999999999999,1,32.25776389,-96.87324167
183,5,5,16,3,1,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480927,4080,2007,SYBLE,99999999999999999999,1,32.575875,-94.79573889
439,5,5,13,21,2,16,5,1,2,2,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480928,260,2007,PARKROW,99999999999999999999,1,32.7209,-97.08041111
453,5,5,3,37,2,11,7,3,4,2,55,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480929,330,2007,I-35,LP275,1,30.42463889,-97.67185833
467,5,5,15,23,8,3,3,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,480930,0,2007,SR-19,FM858,1,32.41752222,-95.85347778
5,5,6,20,20,3,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480931,0,2007,SR-103,99999999999999999999,1,31.38098333,-94.8512
139,5,6,15,27,2,15,8,2,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480932,2240,2007,BI456,WASHINGTON,1,32.33876389,-96.63100556
381,5,6,1,30,1,6,4,1,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,1,480933,0,2007,CITYLAKE,99999999999999999999,1,35.05827222,-102.0249556
419,5,6,1,10,1,5,8,1,1,2,55,2,2,2,1,0,0,0,1,0,0,0,0,0,1,1,480934,0,2007,FM1970,99999999999999999999,1,31.92749167,-94.42665278
85,5,7,1,19,4,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,2,2,480935,0,2007,FM1777,99999999999999999999,1,33.00872778,-96.32305833
201,5,7,16,23,2,11,1,1,3,3,65,1,1,2,1,0,0,0,1,0,4,0,0,0,1,2,480936,7286,2007,I-45,99999999999999999999,1,29.51699722,-95.122525
217,5,7,9,43,2,2,3,2,1,2,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,2,480937,0,2007,SR-31,3254,1,31.74053333,-96.90726111
251,5,7,17,10,3,16,5,2,5,4,30,1,1,2,1,20,3,0,1,0,0,0,0,0,1,2,480938,1370,2007,WOODARD,NOLANRIVER,1,32.34230278,-97.42673889
291,5,7,22,22,2,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480939,0,2007,SR-146,99999999999999999999,1,30.46736944,-94.77266667
365,5,7,18,45,1,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480940,0,2007,214,99999999999999999999,1,32.24628056,-94.41528333
497,5,7,7,41,3,4,3,2,1,4,50,2,2,2,1,20,3,0,1,0,0,0,0,0,1,2,480941,890,2007,SR-114,FM2123,1,33.19693333,-97.75374722
37,5,8,21,5,1,16,5,1,1,2,30,1,1,2,2,0,0,0,1,0,0,0,0,0,1,3,480942,7232,2007,JOHNSON,99999999999999999999,1,33.41805278,-94.1118
121,5,8,23,49,2,13,3,1,3,2,60,1,1,1,2,0,0,0,2,0,0,0,0,0,2,3,480943,3960,2007,SR-121,99999999999999999999,2,33.0116,-96.94393889
401,5,8,15,5,2,13,2,8,2,2,50,1,1,2,1,20,3,0,1,0,0,0,0,0,1,3,480944,3120,2007,US-79,99999999999999999999,1,32.13368333,-94.80206944
439,5,8,0,5,2,16,5,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480945,2450,2007,TRAILLAKE,99999999999999999999,1,32.64233611,-97.40115556
29,5,9,10,55,2,12,2,13,6,1,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480946,6090,2007,US-90,99999999999999999999,1,29.40086667,-98.63487222
141,5,9,2,15,1,16,5,1,3,3,35,2,1,1,1,0,0,0,1,0,0,0,0,0,1,4,480947,2190,2007,AIRPORT,99999999999999999999,1,31.803475,-106.40433610000001
141,5,9,2,50,1,1,1,1,3,2,55,1,1,9,5,0,0,0,2,0,0,0,0,0,1,4,480948,0,2007,I-10,99999999999999999999,2,31.66931389,-106.2475139
203,5,9,9,13,1,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480949,0,2007,LANSINGSWITCH,99999999999999999999,1,,
467,5,9,15,24,2,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480950,0,2007,FM751,99999999999999999999,1,32.77988333,-96.02420556
71,5,10,21,30,3,1,1,1,3,2,65,1,1,1,2,0,0,0,2,0,0,0,0,0,2,5,480951,0,2007,I-10,99999999999999999999,2,29.84035833,-94.6582
347,5,10,16,19,5,3,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480952,0,2007,SR-7,99999999999999999999,1,31.62763333,-94.46593333
333,5,10,5,18,2,2,2,1,1,4,65,1,1,2,2,0,0,0,2,0,0,0,0,0,1,5,480953,0,2007,US-183,315,2,31.30314167,-98.47514167
491,5,10,16,56,4,2,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,5,480954,0,2007,US-79,99999999999999999999,1,30.59930556,-97.26013611
29,5,11,13,21,3,12,2,1,3,4,65,1,1,2,1,0,0,0,1,0,1,0,0,0,1,6,480955,6090,2007,US-281,99999999999999999999,1,29.53099444,-98.48520833
199,5,11,17,20,2,2,2,1,2,2,70,1,1,1,2,21,3,0,1,0,0,0,0,0,1,6,480956,0,2007,US-96,99999999999999999999,1,30.341,-94.17364167
29,5,12,3,35,4,12,2,1,2,3,65,9,9,9,9,0,0,0,9,0,0,0,0,0,2,7,480957,6090,2007,US-90,99999999999999999999,9,29.40703333,-98.60308333
141,5,12,2,5,5,16,5,4,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480958,2190,2007,TRAWOOD,99999999999999999999,1,31.76561667,-106.3306361
201,5,12,4,38,2,16,5,1,3,9,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480959,3280,2007,SAMHOUSTON,99999999999999999999,1,,
365,5,12,4,0,1,3,3,1,1,4,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480960,0,2007,SR-43,99999999999999999999,1,32.33611389,-94.48160556
491,5,12,20,20,3,6,4,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480961,0,2007,352,99999999999999999999,1,30.73918611,-97.38826389
179,5,13,3,5,1,4,3,1,1,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,480962,0,2007,SR-70,99999999999999999999,1,35.20393889,-100.97488609999999
201,5,13,3,0,3,16,5,8,1,6,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,480963,3280,2007,SPENCER,99999999999999999999,1,29.66486111,-95.20351944
217,5,13,24,0,1,5,8,1,1,2,60,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,480964,0,2007,FM-2960,99999999999999999999,1,31.86886389,-97.32261389
135,5,14,20,27,2,16,5,2,1,4,35,1,1,2,1,3,3,1,1,0,0,0,0,0,1,2,480965,5030,2007,8TH,MUSKINGUM,1,31.85374722,-102.36618890000001
479,5,15,23,1,3,16,5,1,4,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,2,3,480966,3899,2007,MALINCHE,99999999999999999999,1,27.514825,-99.47521111
113,5,16,4,39,3,16,5,2,2,2,40,1,1,1,1,3,3,0,1,0,0,0,0,0,1,4,480967,2590,2007,MILLER,SHILOH,1,32.89451389,-96.66566389
29,5,9,21,35,3,13,8,2,1,4,40,1,1,2,2,3,3,0,1,0,0,0,0,0,1,4,480968,6090,2007,FM78,BINZENGELMAN,1,29.46098056,-98.40211944
453,2,23,1,55,2,11,7,10,4,2,65,1,1,2,1,3,3,0,1,0,0,0,0,0,1,6,480969,0,2007,I-35,GRANDAVENUE,1,30.45616667,-97.667025
133,4,8,14,5,3,4,8,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480970,0,2007,FM8,99999999999999999999,1,32.22531667,-98.657
201,4,8,21,10,3,6,4,1,1,2,35,1,1,2,1,0,0,2,1,0,0,0,0,0,1,1,480971,0,2007,MOUNTHOUSTON,99999999999999999999,1,29.89184444,-95.249675
215,4,8,7,23,2,16,5,1,1,2,30,1,1,2,2,0,0,0,2,0,0,0,0,0,1,1,480972,6666,2007,ELFARO,99999999999999999999,2,,
409,4,20,20,48,2,14,3,1,5,4,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480973,240,2007,SR-35,99999999999999999999,1,27.92378611,-97.16075833
467,4,24,7,0,1,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480974,0,2007,SR-19,99999999999999999999,1,32.49657778,-95.85935556
453,4,26,13,22,5,4,8,1,5,4,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480975,0,2007,FM2244,99999999999999999999,1,30.30856667,-97.89190278
