STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
22,220309,1,1,98,8,9999,77
22,220310,1,1,12,8,9999,77
22,220310,2,1,0,7,9999,77
22,220311,1,1,12,8,9999,77
22,220312,1,1,55,63,5555,55
22,220312,2,1,12,8,9999,77
22,220312,3,1,1,35,9999,77
22,220312,4,1,2,42,9999,77
22,220313,1,1,55,68,5555,55
22,220313,2,1,55,64,5555,55
22,220313,3,1,12,8,9999,77
22,220314,1,1,55,63,5555,55
22,220314,2,1,55,68,5555,55
22,220314,3,1,55,64,5555,55
22,220314,4,1,0,1,9999,77
22,220315,1,1,55,63,5555,55
22,220315,2,1,12,42,9999,77
22,220316,1,1,55,68,5555,55
22,220316,2,1,55,63,5555,55
22,220316,3,1,11,53,9999,77
22,220316,4,1,12,42,9999,77
22,220317,1,1,55,63,5555,55
22,220317,2,1,12,42,9999,77
22,220317,3,1,0,1,9999,77
22,220317,4,1,0,2,9999,77
22,220318,1,1,12,8,9999,77
22,220319,1,1,12,8,9999,77
22,220320,1,1,55,63,5555,55
22,220320,2,1,12,25,9999,77
22,220320,3,1,55,64,5555,55
22,220320,4,1,11,25,9999,77
22,220321,1,1,55,63,5555,55
22,220321,2,1,12,34,9999,77
22,220322,1,1,55,64,5555,55
22,220322,2,1,11,35,9999,77
22,220322,3,1,0,1,9999,77
22,220322,4,1,0,3,9999,77
22,220323,1,1,5,12,2,12
22,220324,1,1,55,68,5555,55
22,220324,2,1,12,12,2,12
22,220324,3,2,55,63,5555,55
22,220324,4,2,12,43,9999,77
22,220324,5,2,12,42,9999,77
22,220325,1,2,12,12,1,4
22,220325,2,1,55,68,5555,55
22,220325,3,1,55,64,5555,55
22,220325,4,1,12,43,9999,77
22,220326,1,1,12,18,9999,77
22,220327,1,1,55,68,5555,55
22,220327,2,1,62,12,2,62
22,220327,3,1,12,12,3,12
22,220327,4,1,55,63,5555,55
22,220327,5,1,0,1,9999,77
22,220328,1,1,55,63,5555,55
22,220328,2,1,82,14,2,61
22,220328,3,1,18,8,9999,77
22,220328,4,1,55,69,5555,55
22,220328,5,1,55,64,5555,55
22,220328,6,1,55,65,5555,55
22,220328,7,1,12,12,3,12
22,220328,8,1,55,63,5555,55
22,220328,9,1,0,1,9999,77
22,220328,10,3,55,63,5555,55
22,220328,11,3,12,42,9999,77
22,220329,1,1,0,1,9999,77
22,220329,2,2,14,18,9999,77
22,220330,1,1,5,12,2,10
22,220330,2,1,12,12,3,6
22,220330,3,2,55,63,5555,55
22,220330,4,2,62,59,9999,77
22,220330,5,2,0,1,9999,77
22,220330,6,2,11,38,9999,77
22,220331,1,1,12,12,2,6
22,220332,1,1,12,12,2,6
22,220332,2,1,55,68,5555,55
22,220332,3,1,55,64,5555,55
22,220332,4,1,12,38,9999,77
22,220333,1,1,12,9,9999,77
22,220333,2,2,99,18,9999,77
22,220334,1,1,9,12,2,12
22,220335,1,1,12,8,9999,77
22,220336,1,1,55,79,9999,77
22,220336,2,1,55,63,5555,55
22,220336,3,1,82,33,9999,77
22,220337,1,1,55,68,5555,55
22,220337,2,1,55,63,5555,55
22,220337,3,1,12,34,9999,77
22,220337,4,1,11,42,9999,77
22,220338,1,1,55,63,5555,55
22,220338,2,1,55,65,5555,55
22,220338,3,1,55,64,5555,55
22,220338,4,1,12,42,9999,77
22,220339,1,1,55,68,5555,55
22,220339,2,1,55,63,5555,55
22,220339,3,1,12,34,9999,77
22,220339,4,1,1,30,9999,77
22,220340,1,1,12,8,9999,77
22,220341,1,1,55,63,5555,55
22,220341,2,1,12,32,9999,77
22,220341,3,1,0,1,9999,77
22,220341,4,1,12,42,9999,77
22,220342,1,1,55,64,5555,55
22,220342,2,1,9,21,9999,77
22,220343,1,1,99,8,9999,77
22,220344,1,1,12,8,9999,77
22,220345,1,1,55,63,5555,55
22,220345,2,1,2,34,9999,77
22,220345,3,1,4,35,9999,77
22,220345,4,1,0,1,9999,77
22,220346,1,1,12,12,2,12
22,220347,1,2,12,12,1,63
22,220348,1,1,55,68,5555,55
22,220348,2,2,55,63,5555,55
22,220348,3,1,55,64,5555,55
22,220348,4,1,12,12,2,12
22,220348,5,1,0,1,9999,77
22,220348,6,2,55,69,5555,55
22,220348,7,2,83,12,3,12
22,220348,8,2,55,60,5555,55
22,220348,9,2,18,54,4,12
22,220349,1,1,62,12,2,12
22,220350,1,1,55,68,5555,55
22,220350,2,1,12,9,9999,77
22,220351,1,1,55,68,5555,55
22,220351,2,1,12,12,2,12
22,220352,1,1,2,8,9999,77
22,220352,2,2,98,8,9999,77
22,220353,1,1,12,9,9999,77
22,220354,1,1,12,12,2,6
22,220354,2,1,98,43,9999,77
22,220355,1,1,55,63,5555,55
22,220355,2,1,12,9,9999,77
22,220356,1,1,11,12,2,12
22,220356,2,2,55,68,5555,55
22,220356,3,3,55,68,5555,55
22,220356,4,3,12,12,2,14
22,220357,1,1,55,68,5555,55
22,220357,2,1,12,12,2,12
22,220358,1,1,55,64,5555,55
22,220358,2,1,55,68,5555,55
22,220358,3,1,55,64,5555,55
22,220358,4,1,0,1,9999,77
22,220359,1,1,55,63,5555,55
22,220359,2,1,55,68,5555,55
22,220359,3,1,55,64,5555,55
22,220359,4,1,12,35,9999,77
22,220360,1,1,12,8,9999,77
22,220361,1,1,1,8,9999,77
22,220362,1,1,55,68,5555,55
22,220362,2,1,55,64,5555,55
22,220362,3,1,3,42,9999,77
22,220363,1,1,6,12,2,12
22,220364,1,1,63,12,2,12
22,220364,2,1,55,63,5555,55
22,220364,3,1,98,19,9999,77
22,220365,1,1,55,63,5555,55
22,220365,2,1,2,24,9999,77
22,220365,3,1,0,1,9999,77
22,220366,1,1,11,8,9999,77
22,220367,1,1,12,8,9999,77
22,220368,1,1,12,12,2,6
22,220368,2,2,55,70,5555,55
22,220368,3,2,0,1,9999,77
22,220368,4,2,55,62,5555,55
22,220368,5,2,55,64,5555,55
22,220368,6,2,13,24,9999,77
22,220368,7,2,18,24,9999,77
22,220369,1,1,12,9,9999,77
22,220370,1,1,55,68,5555,55
22,220370,2,1,12,12,2,12
22,220371,1,1,55,63,5555,55
22,220371,2,1,55,69,5555,55
22,220371,3,1,55,68,5555,55
22,220371,4,1,12,12,2,12
22,220372,1,1,55,68,5555,55
22,220372,2,1,12,12,2,12
22,220373,1,1,55,63,5555,55
22,220373,2,1,55,68,5555,55
22,220373,3,1,55,63,5555,55
22,220373,4,1,12,42,9999,77
22,220374,1,1,55,64,5555,55
22,220374,2,1,55,63,5555,55
22,220374,3,1,0,1,9999,77
22,220375,1,1,55,64,5555,55
22,220375,2,1,12,42,9999,77
22,220376,1,1,12,8,9999,77
22,220377,1,1,55,63,5555,55
22,220377,2,1,1,34,9999,77
22,220377,3,1,12,42,9999,77
22,220378,1,1,55,64,5555,55
22,220378,2,1,11,34,9999,77
22,220379,1,1,55,64,5555,55
22,220379,2,1,11,33,9999,77
22,220379,3,1,0,1,9999,77
22,220379,4,1,12,31,9999,77
22,220380,1,1,11,8,9999,77
22,220381,1,1,11,8,9999,77
22,220382,1,1,55,63,5555,55
22,220382,2,1,12,42,9999,77
22,220383,1,1,55,63,5555,55
22,220383,2,1,0,1,9999,77
22,220384,1,1,12,8,9999,77
22,220385,1,1,12,12,2,6
22,220385,2,2,12,12,3,6
22,220385,3,3,19,23,9999,77
22,220385,4,2,1,12,4,7
22,220385,5,2,55,64,5555,55
22,220385,6,2,11,23,9999,77
22,220385,7,2,14,18,9999,77
22,220386,1,1,55,64,5555,55
22,220386,2,1,55,63,5555,55
22,220386,3,1,0,1,9999,77
22,220387,1,1,55,68,5555,55
22,220387,2,1,55,64,5555,55
22,220387,3,1,12,31,9999,77
22,220387,4,1,9,42,9999,77
22,220388,1,1,55,63,5555,55
22,220388,2,1,2,34,9999,77
22,220388,3,1,0,1,9999,77
22,220389,1,1,10,8,9999,77
22,220389,2,2,12,8,9999,77
22,220390,1,1,55,68,5555,55
22,220390,2,1,12,12,2,12
22,220391,1,1,9,12,2,12
22,220392,1,1,55,63,5555,55
22,220392,2,1,55,68,5555,55
22,220392,3,1,55,64,5555,55
22,220392,4,1,4,35,9999,77
22,220392,5,1,0,1,9999,77
22,220393,1,1,9,12,2,12
22,220393,2,1,55,63,5555,55
22,220393,3,1,98,34,9999,77
22,220393,4,1,0,1,9999,77
22,220394,1,1,55,63,5555,55
22,220394,2,1,0,1,9999,77
22,220395,1,1,9,10,9999,77
22,220395,2,1,55,63,5555,55
22,220395,3,1,0,1,9999,77
22,220395,4,1,81,59,9999,77
22,220395,5,1,19,14,2,6
22,220395,6,1,19,14,3,9
22,220395,7,1,19,14,4,3
22,220395,8,1,19,14,5,13
22,220395,9,1,19,14,6,13
22,220396,1,1,9,12,2,12
22,220396,2,1,55,68,5555,55
22,220396,3,1,55,64,5555,55
22,220396,4,1,12,14,3,98
22,220396,5,1,98,14,4,98
22,220396,6,1,98,14,5,98
22,220396,7,1,98,14,6,98
22,220396,8,1,98,14,7,98
22,220396,9,1,98,14,8,98
22,220396,10,1,98,14,9,98
22,220396,11,1,98,14,10,98
22,220397,1,1,62,12,2,12
22,220397,2,1,7,12,2,3
22,220397,3,2,55,68,5555,55
22,220397,4,2,12,12,3,12
22,220397,5,2,0,72,9999,77
22,220398,1,1,55,68,5555,55
22,220398,2,1,4,12,2,12
22,220399,1,1,55,63,5555,55
22,220399,2,1,55,69,5555,55
22,220399,3,1,55,64,5555,55
22,220399,4,1,55,65,5555,55
22,220399,5,1,12,12,2,10
22,220400,1,1,55,68,5555,55
22,220400,2,1,12,12,2,12
22,220400,3,2,55,63,5555,55
22,220400,4,2,0,1,9999,77
22,220401,1,1,55,68,5555,55
22,220401,2,1,3,12,2,7
22,220401,3,1,7,12,3,12
22,220402,1,1,12,12,2,1
22,220403,1,1,12,12,2,6
22,220404,1,1,55,68,5555,55
22,220404,2,1,12,12,2,12
22,220405,1,1,83,12,2,12
22,220405,2,1,98,30,9999,77
22,220406,1,1,12,12,2,6
22,220406,2,1,55,63,5555,55
22,220406,3,1,1,30,9999,77
22,220407,1,1,12,12,2,6
22,220407,2,2,12,12,3,6
22,220408,1,1,1,18,9999,77
22,220408,2,1,55,71,9999,77
22,220408,3,1,12,42,9999,77
22,220409,1,1,55,64,5555,55
22,220409,2,1,55,63,5555,55
22,220409,3,1,98,34,9999,77
22,220409,4,1,13,30,9999,77
22,220411,1,1,0,1,9999,77
22,220411,2,1,19,54,2,14
22,220412,1,1,55,63,5555,55
22,220412,2,1,11,32,9999,77
22,220412,3,1,12,30,9999,77
22,220412,4,1,1,43,9999,77
22,220413,1,1,55,64,5555,55
22,220413,2,1,98,33,9999,77
22,220413,3,1,55,65,5555,55
22,220413,4,1,12,12,2,12
22,220413,5,2,0,2,9999,77
22,220414,1,1,55,64,5555,55
22,220414,2,1,55,68,5555,55
22,220414,3,1,0,1,9999,77
22,220414,4,1,9,35,9999,77
22,220415,1,1,55,63,5555,55
22,220415,2,1,0,1,9999,77
22,220415,3,1,12,34,9999,77
22,220416,1,1,12,12,2,6
22,220417,1,1,55,63,5555,55
22,220417,2,1,1,34,9999,77
22,220417,3,1,12,35,9999,77
22,220418,1,1,12,8,9999,77
22,220419,1,1,55,63,5555,55
22,220419,2,1,12,31,9999,77
22,220419,3,1,11,34,9999,77
22,220419,4,1,10,42,9999,77
22,220420,1,1,12,9,9999,77
22,220420,2,1,12,9,9999,77
22,220421,1,1,55,68,5555,55
22,220421,2,1,55,64,5555,55
22,220421,3,1,12,42,9999,77
22,220422,1,1,9,12,2,12
22,220422,2,2,55,68,5555,55
22,220422,3,2,11,12,3,7
22,220423,1,1,55,68,5555,55
22,220423,2,2,12,12,1,4
22,220424,1,2,55,63,5555,55
22,220424,2,1,12,12,2,62
22,220425,1,1,62,12,2,12
22,220426,1,1,12,8,9999,77
22,220427,1,1,55,68,5555,55
22,220427,2,1,12,12,2,12
22,220427,3,2,55,63,5555,55
22,220427,4,2,0,1,9999,77
22,220428,1,1,82,12,2,12
22,220428,2,1,55,64,5555,55
22,220428,3,1,98,45,3,6
22,220429,1,1,3,12,2,12
22,220429,2,1,9,46,9999,77
22,220429,3,1,0,1,9999,77
22,220430,1,1,55,63,5555,55
22,220430,2,1,12,34,9999,77
22,220430,3,1,9,42,9999,77
22,220430,4,1,0,1,9999,77
22,220431,1,1,55,63,5555,55
22,220431,2,1,0,3,9999,77
22,220433,1,1,55,63,5555,55
22,220433,2,1,10,32,9999,77
22,220433,3,1,11,42,9999,77
22,220434,1,1,55,64,5555,55
22,220434,2,1,11,42,9999,77
22,220435,1,1,99,8,9999,77
22,220436,1,1,12,8,9999,77
22,220437,1,1,1,8,9999,77
22,220438,1,1,55,65,5555,55
22,220438,2,1,55,63,5555,55
22,220438,3,1,6,31,9999,77
22,220439,1,1,55,68,5555,55
22,220439,2,1,1,12,2,12
22,220439,3,1,83,12,2,62
22,220440,1,1,12,12,2,6
22,220440,2,3,12,12,1,6
22,220440,3,4,2,12,1,7
22,220440,4,2,55,63,5555,55
22,220440,5,2,2,42,9999,77
22,220440,6,4,55,64,5555,55
22,220440,7,4,55,69,5555,55
22,220440,8,4,0,1,9999,77
22,220441,1,2,12,12,1,3
22,220442,1,1,12,12,2,6
22,220442,2,1,0,2,9999,77
22,220443,1,1,55,64,5555,55
22,220443,2,1,12,42,9999,77
22,220443,3,1,11,42,9999,77
22,220444,1,1,55,63,5555,55
22,220444,2,1,1,35,9999,77
22,220444,3,1,13,42,9999,77
22,220444,4,1,0,1,9999,77
22,220445,1,1,12,8,9999,77
22,220446,1,1,55,63,5555,55
22,220446,2,1,55,64,5555,55
22,220446,3,1,11,34,9999,77
22,220446,4,1,4,42,9999,77
22,220447,1,1,55,63,5555,55
22,220447,2,1,12,30,9999,77
22,220447,3,1,11,35,9999,77
22,220447,4,1,1,42,9999,77
22,220448,1,1,55,68,5555,55
22,220448,2,1,55,64,5555,55
22,220448,3,1,55,63,5555,55
22,220448,4,1,0,1,9999,77
22,220449,1,1,5,9,9999,77
22,220450,1,1,12,8,9999,77
22,220451,1,1,12,12,2,82
22,220451,2,2,55,64,5555,55
22,220451,3,2,0,1,9999,77
22,220452,1,1,55,63,5555,55
22,220452,2,1,12,30,9999,77
22,220452,3,1,9,38,9999,77
22,220452,4,1,8,42,9999,77
22,220453,1,1,10,12,2,12
22,220454,1,1,55,63,5555,55
22,220454,2,1,55,69,5555,55
22,220454,3,1,55,68,5555,55
22,220454,4,1,83,12,2,12
22,220455,1,1,10,8,9999,77
22,220455,2,1,12,18,9999,77
22,220455,3,1,0,2,9999,77
22,220455,4,1,11,18,9999,77
22,220456,1,1,55,68,5555,55
22,220456,2,1,62,12,2,62
22,220456,3,1,0,1,9999,77
22,220457,1,1,55,65,5555,55
22,220457,2,1,14,33,9999,77
22,220457,3,1,12,59,9999,77
22,220457,4,1,12,59,9999,77
22,220457,5,1,12,12,2,62
22,220458,1,1,55,68,5555,55
22,220458,2,1,12,12,2,12
22,220459,1,1,55,63,5555,55
22,220459,2,1,55,69,5555,55
22,220459,3,1,55,68,5555,55
22,220459,4,1,82,12,2,12
22,220459,5,1,55,63,5555,55
22,220459,6,1,12,42,9999,77
22,220460,1,1,61,12,2,12
22,220461,1,1,1,12,2,11
22,220461,2,2,55,63,5555,55
22,220461,3,2,98,59,9999,77
22,220461,4,2,98,30,9999,77
22,220462,1,1,12,8,9999,77
22,220463,1,1,55,64,5555,55
22,220463,2,1,12,34,9999,77
22,220463,3,1,0,1,9999,77
22,220464,1,1,55,63,5555,55
22,220464,2,1,10,42,9999,77
22,220464,3,1,9,42,9999,77
22,220465,1,1,55,63,5555,55
22,220465,2,1,12,42,9999,77
22,220465,3,1,11,42,9999,77
22,220465,4,1,0,1,9999,77
22,220466,1,1,55,68,5555,55
22,220466,2,1,55,64,5555,55
22,220466,3,1,98,53,9999,77
22,220466,4,1,98,43,9999,77
22,220466,5,1,98,43,9999,77
22,220466,6,1,98,43,9999,77
22,220466,7,1,98,38,9999,77
22,220466,8,1,98,53,9999,77
22,220466,9,1,98,53,9999,77
22,220466,10,1,11,12,2,12
22,220466,11,1,55,69,5555,55
22,220466,12,1,55,68,5555,55
22,220466,13,1,55,64,5555,55
22,220466,14,1,12,19,9999,77
22,220467,1,1,12,8,9999,77
22,220467,2,1,12,8,9999,77
22,220468,1,1,55,64,5555,55
22,220468,2,1,12,42,9999,77
22,220468,3,1,13,42,9999,77
22,220469,1,1,12,12,2,6
22,220470,1,1,55,68,5555,55
22,220470,2,1,98,12,2,12
22,220471,1,1,55,63,5555,55
22,220471,2,1,12,32,9999,77
22,220471,3,1,81,34,9999,77
22,220471,4,1,0,1,9999,77
22,220472,1,1,55,64,5555,55
22,220472,2,1,55,65,5555,55
22,220472,3,1,12,12,2,12
22,220473,1,1,12,8,9999,77
22,220474,1,1,11,12,2,1
22,220475,1,1,55,63,5555,55
22,220475,2,1,11,42,9999,77
22,220475,3,1,0,1,9999,77
22,220476,1,1,12,12,2,6
22,220476,2,2,12,12,3,6
22,220476,3,3,12,12,4,6
22,220477,1,1,12,12,2,6
22,220477,2,1,55,63,5555,55
22,220477,3,1,12,41,9999,77
22,220477,4,1,12,42,9999,77
22,220477,5,1,0,2,9999,77
22,220478,1,1,55,68,5555,55
22,220478,2,1,8,12,2,12
22,220479,1,1,12,12,2,6
22,220479,2,2,55,63,5555,55
22,220479,3,2,0,1,9999,77
22,220479,4,1,55,64,5555,55
22,220479,5,1,12,32,9999,77
22,220479,6,1,0,1,9999,77
22,220480,1,1,1,12,2,12
22,220481,1,1,12,12,2,6
22,220481,2,2,55,63,5555,55
22,220481,3,2,81,33,9999,77
22,220482,1,1,55,68,5555,55
22,220482,2,1,12,12,2,12
22,220483,1,1,9,12,2,12
22,220483,2,2,0,1,9999,77
22,220484,1,1,3,12,2,12
22,220485,1,1,5,9,9999,77
22,220486,1,1,55,68,5555,55
22,220486,2,1,12,12,2,12
22,220486,3,1,0,2,9999,77
22,220487,1,1,1,8,9999,77
22,220488,1,1,55,64,5555,55
22,220488,2,1,12,30,9999,77
22,220489,1,1,55,63,5555,55
22,220489,2,1,12,8,9999,77
22,220490,1,1,12,8,9999,77
22,220491,1,1,12,8,9999,77
22,220492,1,1,55,63,5555,55
22,220492,2,1,12,8,9999,77
22,220492,3,1,98,34,9999,77
22,220493,1,1,55,63,5555,55
22,220493,2,1,55,69,5555,55
22,220493,3,1,55,68,5555,55
22,220493,4,1,12,12,2,12
22,220493,5,2,55,68,5555,55
22,220493,6,2,14,58,9999,77
22,220493,7,1,55,68,5555,55
22,220493,8,1,0,1,9999,77
22,220493,9,1,55,63,5555,55
22,220493,10,1,14,34,9999,77
22,220494,1,1,55,63,5555,55
22,220494,2,1,12,53,9999,77
22,220494,3,1,14,32,9999,77
22,220494,4,1,0,1,9999,77
22,220495,1,1,55,68,5555,55
22,220495,2,1,55,64,5555,55
22,220495,3,1,12,34,9999,77
22,220495,4,1,1,42,9999,77
22,220496,1,1,55,63,5555,55
22,220496,2,1,12,34,9999,77
22,220497,1,2,12,12,1,3
22,220498,1,1,0,7,9999,77
22,220498,2,1,12,42,9999,77
22,220499,1,1,12,8,9999,77
22,220500,1,1,12,12,2,6
22,220500,2,1,12,8,9999,77
22,220501,1,1,12,8,9999,77
22,220502,1,1,55,63,5555,55
22,220502,2,1,2,34,9999,77
22,220502,3,1,12,35,9999,77
22,220503,1,1,12,12,2,6
22,220503,2,1,55,64,5555,55
22,220503,3,1,0,1,9999,77
22,220503,4,2,55,64,5555,55
22,220503,5,2,0,1,9999,77
22,220504,1,1,12,8,9999,77
22,220505,1,1,2,8,9999,77
22,220505,2,1,12,18,9999,77
22,220506,1,1,55,63,5555,55
22,220506,2,1,11,35,9999,77
22,220506,3,1,1,34,9999,77
22,220507,1,1,0,5,9999,77
22,220508,1,1,55,64,5555,55
22,220508,2,1,9,30,9999,77
22,220508,3,1,0,1,9999,77
22,220509,1,1,1,8,9999,77
22,220510,1,1,55,68,5555,55
22,220510,2,1,12,8,9999,77
22,220512,1,1,55,68,5555,55
22,220512,2,1,55,63,5555,55
22,220512,3,1,12,23,9999,77
22,220512,4,1,0,1,9999,77
22,220512,5,1,0,2,9999,77
22,220513,1,1,12,8,9999,77
22,220514,1,2,12,12,1,3
22,220514,2,1,55,68,5555,55
22,220514,3,1,55,64,5555,55
22,220514,4,1,0,1,9999,77
22,220514,5,1,13,34,9999,77
22,220515,1,1,55,63,5555,55
22,220515,2,1,55,69,5555,55
22,220515,3,1,55,68,5555,55
22,220515,4,1,12,12,2,12
22,220515,5,1,55,63,5555,55
22,220515,6,1,0,1,9999,77
22,220515,7,1,3,42,9999,77
22,220515,8,2,55,63,5555,55
22,220515,9,2,0,3,9999,77
22,220516,1,1,55,68,5555,55
22,220516,2,1,12,12,2,12
22,220516,3,2,55,63,5555,55
22,220516,4,2,0,1,9999,77
22,220516,5,2,0,2,9999,77
22,220517,1,1,55,63,5555,55
22,220517,2,1,12,12,2,9
22,220517,3,1,4,42,9999,77
22,220518,1,1,11,12,2,11
22,220518,2,2,55,63,5555,55
22,220518,3,2,0,3,9999,77
22,220519,1,1,55,68,5555,55
22,220519,2,2,55,63,5555,55
22,220519,3,1,12,12,2,12
22,220519,4,1,0,1,9999,77
22,220520,1,1,55,68,5555,55
22,220520,2,1,12,12,2,12
22,220521,1,1,55,65,5555,55
22,220521,2,1,55,64,5555,55
22,220521,3,1,12,31,9999,77
22,220521,4,1,1,42,9999,77
22,220522,1,1,4,12,2,12
22,220523,1,1,1,8,9999,77
22,220524,1,1,55,63,5555,55
22,220524,2,1,12,42,9999,77
22,220525,1,1,4,12,2,8
22,220525,2,2,55,63,5555,55
22,220525,3,2,81,18,9999,77
22,220526,1,1,55,63,5555,55
22,220526,2,1,12,35,9999,77
22,220526,3,1,6,53,9999,77
22,220526,4,1,0,1,9999,77
22,220527,1,1,55,68,5555,55
22,220527,2,1,11,12,2,11
22,220528,1,1,55,68,5555,55
22,220528,2,1,12,9,9999,77
22,220528,3,1,55,68,5555,55
22,220528,4,1,5,12,2,12
22,220529,1,1,12,9,9999,77
22,220530,1,1,55,64,5555,55
22,220530,2,1,98,46,9999,77
22,220530,3,1,98,30,9999,77
22,220530,4,1,55,60,5555,55
22,220530,5,1,18,54,2,8
22,220531,1,1,99,9,9999,77
22,220531,2,2,99,9,9999,77
22,220532,1,1,55,63,5555,55
22,220532,2,1,1,34,9999,77
22,220532,3,1,2,32,9999,77
22,220532,4,1,0,1,9999,77
22,220533,1,1,55,63,5555,55
22,220533,2,1,12,30,9999,77
22,220533,3,1,0,1,9999,77
22,220534,1,1,12,8,9999,77
22,220535,1,1,55,63,5555,55
22,220535,2,1,55,64,5555,55
22,220535,3,1,12,35,9999,77
22,220535,4,1,0,1,9999,77
22,220536,1,1,12,8,9999,77
22,220536,2,1,12,8,9999,77
22,220537,1,1,55,63,5555,55
22,220537,2,1,12,42,9999,77
22,220538,1,1,14,8,9999,77
22,220539,1,1,55,65,5555,55
22,220539,2,1,55,64,5555,55
22,220539,3,1,12,34,9999,77
22,220539,4,1,13,42,9999,77
22,220540,1,1,55,63,5555,55
22,220540,2,1,10,42,9999,77
22,220541,1,1,12,9,9999,77
22,220542,1,1,55,63,5555,55
22,220542,2,1,11,32,9999,77
22,220542,3,1,10,30,9999,77
22,220542,4,1,0,1,9999,77
22,220543,1,1,12,9,9999,77
22,220544,1,1,12,8,9999,77
22,220545,1,1,12,8,9999,77
22,220546,1,1,12,8,9999,77
22,220547,1,1,12,8,9999,77
22,220548,1,1,55,63,5555,55
22,220548,2,1,12,25,9999,77
22,220548,3,1,0,1,9999,77
22,220549,1,1,55,63,5555,55
22,220549,2,1,12,14,2,6
22,220550,1,1,12,8,9999,77
22,220551,1,1,12,12,2,10
22,220552,1,1,55,64,5555,55
22,220552,2,1,55,65,5555,55
22,220552,3,1,12,12,2,1
22,220552,4,1,0,1,9999,77
22,220553,1,1,12,12,2,6
22,220554,1,1,11,12,2,98
22,220554,2,2,0,1,9999,77
22,220555,1,1,55,64,5555,55
22,220555,2,1,2,30,9999,77
22,220555,3,1,0,1,9999,77
22,220555,4,1,13,42,9999,77
22,220556,1,1,55,64,5555,55
22,220556,2,1,1,42,9999,77
22,220557,1,1,11,8,9999,77
22,220558,1,1,55,63,5555,55
22,220558,2,1,12,32,9999,77
22,220558,3,1,11,31,9999,77
22,220558,4,1,10,38,9999,77
22,220559,1,1,55,68,5555,55
22,220559,2,1,61,12,2,61
22,220559,3,2,3,43,9999,77
22,220559,4,2,55,63,5555,55
22,220559,5,2,98,42,9999,77
22,220559,6,2,0,1,9999,77
22,220560,1,1,55,68,5555,55
22,220560,2,2,55,68,5555,55
22,220560,3,1,12,12,2,12
22,220560,4,1,55,68,5555,55
22,220560,5,1,55,63,5555,55
22,220560,6,1,12,35,9999,77
22,220561,1,1,12,12,2,6
22,220562,1,1,12,12,2,6
22,220563,1,1,6,9,9999,77
22,220564,1,1,12,12,2,62
22,220565,1,1,12,12,2,6
22,220566,1,1,55,68,5555,55
22,220566,2,1,12,12,2,12
22,220566,3,3,12,12,1,4
22,220567,1,1,55,63,5555,55
22,220567,2,1,12,31,9999,77
22,220568,1,1,55,63,5555,55
22,220568,2,1,11,32,9999,77
22,220568,3,1,12,30,9999,77
22,220568,4,1,0,1,9999,77
22,220569,1,1,55,63,5555,55
22,220569,2,1,55,64,5555,55
22,220569,3,1,3,42,9999,77
22,220569,4,1,0,2,9999,77
22,220570,1,1,55,63,5555,55
22,220570,2,1,55,61,5555,55
22,220570,3,1,0,1,9999,77
22,220571,1,1,55,63,5555,55
22,220571,2,1,12,59,9999,77
22,220571,3,1,11,35,9999,77
22,220571,4,1,10,31,9999,77
22,220571,5,1,0,1,9999,77
22,220572,1,2,12,12,1,61
22,220572,2,1,55,63,5555,55
22,220572,3,1,98,34,9999,77
22,220572,4,1,98,42,9999,77
22,220573,1,1,55,68,5555,55
22,220573,2,1,12,12,2,12
22,220573,3,1,0,2,9999,77
22,220574,1,1,11,12,2,5
22,220575,1,1,55,68,5555,55
22,220575,2,1,0,1,9999,77
22,220575,3,1,13,12,2,62
22,220575,4,1,55,64,5555,55
22,220575,5,2,55,63,5555,55
22,220575,6,1,14,12,2,13
22,220576,1,1,12,12,2,6
22,220577,1,2,12,12,1,62
22,220578,1,1,55,68,5555,55
22,220578,2,1,55,64,5555,55
22,220578,3,1,0,1,9999,77
22,220578,4,1,12,19,9999,77
22,220579,1,1,12,8,9999,77
22,220580,1,1,1,8,9999,77
22,220581,1,1,55,68,5555,55
22,220581,2,1,55,64,5555,55
22,220581,3,1,12,35,9999,77
22,220581,4,1,11,42,9999,77
22,220583,1,1,55,68,5555,55
22,220583,2,1,55,63,5555,55
22,220583,3,1,9,42,9999,77
22,220584,1,1,55,63,5555,55
22,220584,2,1,12,34,9999,77
22,220584,3,1,1,32,9999,77
22,220585,1,1,55,64,5555,55
22,220585,2,1,12,31,9999,77
22,220585,3,1,0,1,9999,77
22,220585,4,1,13,35,9999,77
22,220585,5,1,13,30,9999,77
22,220586,1,1,12,8,9999,77
22,220587,1,1,55,63,5555,55
22,220587,2,1,11,30,9999,77
22,220587,3,1,0,1,9999,77
22,220587,4,1,13,32,9999,77
22,220588,1,1,55,68,5555,55
22,220588,2,1,55,63,5555,55
22,220588,3,1,11,42,9999,77
22,220588,4,1,9,42,9999,77
22,220589,1,1,1,8,9999,77
22,220590,1,1,1,8,9999,77
22,220591,1,1,1,8,9999,77
22,220592,1,1,2,8,9999,77
22,220593,1,1,55,63,5555,55
22,220593,2,1,12,35,9999,77
22,220593,3,1,0,1,9999,77
22,220593,4,1,13,42,9999,77
22,220594,1,1,12,8,9999,77
22,220595,1,1,55,68,5555,55
