ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
120310,1,1,11,11,11,11,11,11,11,11,11,11
120311,1,1,0,11,0,0,0,0,0,0,0,0
120311,2,1,0,0,0,0,0,0,0,0,0,0
120311,3,1,0,0,0,0,0,0,0,0,0,0
120312,1,1,0,0,0,24,0,20,15,0,42,0
120313,1,1,19,20,18,21,11,22,12,23,8,19
120314,1,1,0,0,0,0,0,0,0,0,0,0
120314,2,1,0,0,0,0,0,0,0,0,0,0
120315,1,1,11,0,12,0,0,0,0,0,0,8
120316,1,1,0,0,0,0,0,0,0,18,0,0
120317,1,1,0,0,0,0,0,0,0,0,0,0
120317,2,1,0,0,0,0,0,0,0,0,0,0
120318,1,1,0,0,0,0,0,0,0,0,0,0
120319,1,1,0,0,0,0,0,0,0,0,13,0
120319,2,1,0,0,0,0,2,0,0,0,0,0
120321,1,1,0,0,0,0,0,0,0,0,0,0
120321,2,1,0,0,0,0,0,0,0,0,0,0
120322,0,1,0,0,0,0,0,0,0,39,13,0
120322,1,1,0,0,0,0,0,0,0,0,0,0
120323,1,1,0,0,26,0,0,0,0,0,0,0
120323,2,1,0,0,0,0,0,0,29,0,0,0
120323,3,1,0,0,15,0,0,0,0,0,0,0
120324,1,1,0,0,0,0,0,0,23,0,16,0
120324,2,1,0,0,0,0,0,0,0,0,0,0
120325,1,1,0,10,15,0,0,0,0,0,0,0
120326,1,1,0,0,0,5,16,0,0,23,0,20
120326,2,1,0,0,0,0,0,0,0,0,0,0
120327,1,1,0,0,0,0,0,0,0,0,0,0
120327,2,1,0,0,0,0,0,0,0,0,0,0
120328,1,1,18,18,18,18,18,18,18,18,18,18
120329,1,1,0,0,0,0,0,0,0,0,0,0
120329,2,1,0,0,0,0,0,0,0,0,0,0
120331,1,1,0,0,0,0,0,7,0,0,0,0
120332,1,1,0,0,0,0,0,0,0,0,0,0
120332,2,1,0,0,0,0,0,0,0,0,0,0
120333,1,1,0,0,0,0,0,0,0,0,0,0
120333,2,1,0,0,0,0,0,0,0,0,0,0
120334,1,1,17,9,25,29,0,0,0,0,0,19
120334,2,1,0,0,0,0,0,0,0,0,0,0
120335,1,1,7,4,24,0,8,26,16,30,29,12
120335,2,1,0,0,0,0,0,23,0,0,0,0
120337,1,1,0,0,0,0,14,0,0,0,5,0
120337,2,1,0,5,0,0,0,0,0,21,0,0
120338,1,1,0,0,0,0,14,8,0,0,0,6
120339,1,1,0,0,0,13,0,0,7,0,0,0
120340,1,1,27,27,27,27,27,27,27,27,27,27
120341,1,1,0,0,0,0,0,0,0,0,0,0
120341,2,1,0,0,0,0,0,0,0,0,0,0
120342,1,1,0,0,0,0,0,0,0,0,0,0
120342,2,1,0,0,0,0,0,0,0,0,0,0
120343,1,1,0,0,0,0,0,0,0,0,0,0
120344,1,1,0,0,0,0,0,0,0,0,0,0
120345,1,1,26,13,0,0,0,15,25,23,0,0
120346,1,1,0,0,0,0,13,0,17,0,0,0
120347,1,1,0,0,0,0,0,22,0,0,0,0
120347,2,1,9,9,9,9,9,9,9,9,9,9
120348,1,1,20,20,20,20,20,20,20,20,20,20
120349,1,1,0,24,12,0,12,0,0,28,0,0
120350,1,1,0,17,11,30,0,32,19,0,0,12
120350,2,1,0,0,0,0,0,0,0,0,0,0
120351,1,1,9,0,0,0,0,0,0,0,0,0
120351,2,1,0,0,0,0,0,0,0,0,0,0
120352,1,1,19,19,19,19,19,19,19,19,19,19
120352,2,1,0,0,0,0,0,0,0,0,0,0
120353,1,1,0,0,0,17,0,0,0,0,0,0
120355,1,1,19,19,19,19,19,19,19,19,19,19
120355,2,1,0,0,0,0,0,0,0,0,0,0
120355,3,1,0,0,0,0,0,0,0,0,0,0
120356,1,1,0,0,0,0,0,18,0,0,0,21
120357,1,1,19,20,18,0,4,0,11,27,12,10
120358,1,1,0,0,0,0,0,0,0,0,0,0
120358,2,1,0,0,0,0,0,0,0,0,0,0
120359,1,1,32,32,32,32,32,32,32,32,32,32
120360,1,1,13,13,13,13,13,13,13,13,13,13
120360,2,1,0,0,0,0,0,9,0,0,0,0
120361,1,1,0,0,0,0,0,0,0,0,0,0
120361,2,1,13,0,0,0,0,0,0,0,0,0
120361,3,1,0,0,0,0,0,0,0,0,0,0
120362,1,1,21,21,21,21,21,21,21,21,21,21
120362,2,1,0,0,0,0,0,0,0,0,0,0
120363,1,1,23,23,23,23,23,23,23,23,23,23
120364,1,1,0,0,0,0,0,0,0,0,0,0
120365,1,1,0,0,0,0,0,0,0,0,0,0
120365,2,1,0,0,5,0,0,0,0,0,0,0
120366,1,1,18,18,18,18,18,18,18,18,18,18
120366,2,1,0,0,0,0,0,0,0,0,0,0
120367,1,1,17,17,17,17,17,17,17,17,17,17
120368,1,1,0,0,0,0,0,0,0,0,0,0
120369,1,1,0,0,0,0,0,0,0,0,0,0
120370,1,1,0,0,0,0,0,0,0,0,0,0
120370,2,1,0,0,0,0,0,0,0,0,0,0
120370,3,1,0,0,0,0,0,0,0,0,0,0
120371,1,1,0,0,0,0,0,0,0,0,0,0
120371,2,1,0,0,0,0,0,0,12,0,0,14
120372,1,1,0,0,0,0,23,0,4,0,0,0
120373,1,1,0,0,0,0,0,0,0,0,0,0
120373,2,1,0,0,0,0,0,0,0,0,0,0
120374,1,1,0,0,0,0,0,0,0,0,0,0
120374,2,1,0,0,0,0,0,0,0,0,0,0
120375,1,1,17,17,17,17,17,17,17,17,17,17
120376,1,1,6,6,6,6,6,6,6,6,6,6
120377,1,1,0,0,0,0,0,0,0,0,0,0
120377,2,1,0,15,0,0,0,0,0,0,0,0
120377,3,1,0,0,0,0,0,0,0,0,21,0
120378,1,1,17,17,17,17,17,17,17,17,17,17
120380,1,1,0,0,16,17,0,0,0,0,0,0
120381,1,1,11,15,19,37,25,15,12,11,13,11
120382,1,1,32,32,32,32,32,32,32,32,32,32
120383,1,1,0,0,0,0,0,0,0,0,0,0
120384,1,1,0,0,0,0,0,16,0,0,0,0
120384,2,1,15,15,15,15,15,15,15,15,15,15
120385,1,1,0,5,0,0,0,0,12,0,0,13
120386,1,1,0,0,0,0,0,0,0,0,0,0
120387,1,1,14,0,0,11,0,0,10,0,0,0
120388,1,1,14,14,14,14,14,14,14,14,14,14
120388,2,1,7,0,0,0,0,0,9,28,0,0
120389,1,1,23,23,23,23,23,23,23,23,23,23
120390,1,1,13,12,10,15,4,28,7,12,22,21
120392,1,1,0,0,0,0,0,0,0,0,0,0
120392,2,1,0,0,0,0,0,0,0,0,0,0
120393,1,1,15,15,15,15,15,15,15,15,15,15
120393,2,1,0,0,0,0,0,0,0,0,0,0
120394,1,1,0,0,0,0,0,0,0,0,0,0
120395,1,1,0,0,0,0,0,0,0,0,0,0
120396,1,1,0,0,0,0,0,0,0,0,0,0
120397,1,1,0,0,0,0,0,0,0,0,0,0
120397,2,1,0,0,0,0,0,0,0,0,0,21
120398,1,1,20,20,20,20,20,20,20,20,20,20
120399,1,1,0,0,0,0,0,0,0,0,0,0
120399,2,1,0,0,0,0,0,0,0,0,0,0
120400,1,1,0,0,0,0,0,0,0,0,0,0
120401,1,1,0,0,0,3,21,0,0,0,0,0
120401,2,1,28,0,0,9,0,0,0,0,0,0
120401,3,1,0,0,0,5,0,0,0,0,0,0
120402,1,1,0,0,0,0,0,0,0,0,0,0
120403,1,1,22,0,0,10,23,17,0,14,15,0
120403,2,1,0,0,0,0,0,0,0,0,0,0
120404,1,1,11,11,11,11,11,11,11,11,11,11
120405,1,1,0,0,0,0,0,0,0,0,0,0
120405,2,1,0,0,0,19,0,0,0,22,0,0
120406,1,1,0,0,0,0,0,0,0,0,0,0
120406,2,1,0,0,0,0,0,0,0,0,0,16
120407,1,1,0,0,0,0,0,0,0,0,0,0
120407,2,1,0,0,21,11,0,0,0,0,0,0
120408,1,1,4,16,12,0,8,0,22,10,8,0
120408,2,1,41,12,0,12,0,0,7,0,22,34
120409,1,1,0,0,0,0,0,0,0,0,0,0
120409,2,1,0,0,0,0,2,0,0,0,0,0
120409,3,1,0,0,0,17,0,0,0,0,0,0
120410,0,1,33,33,33,33,33,33,33,33,33,33
120410,1,1,10,0,0,31,0,0,0,0,0,0
120410,2,1,0,0,0,0,0,0,0,0,0,0
120411,0,1,0,0,0,12,15,0,0,0,14,0
120411,1,1,0,0,0,0,0,0,24,0,0,0
120413,0,1,5,5,5,5,5,5,5,5,5,5
120413,1,1,0,0,0,0,0,0,0,0,0,0
120414,0,1,0,0,0,0,0,0,0,0,0,0
120414,1,1,0,0,0,0,0,0,21,0,0,0
120415,0,1,35,35,35,35,35,35,35,35,35,35
120415,1,1,0,0,0,0,0,0,0,0,0,0
120416,1,1,9,0,13,0,7,13,3,13,13,14
120417,0,1,19,19,19,19,19,19,19,19,19,19
120417,1,1,0,0,0,0,0,0,0,0,0,0
120418,0,1,27,27,27,27,27,27,27,27,27,27
120418,1,1,0,0,0,7,0,0,0,0,0,0
120419,0,1,0,0,0,0,0,0,0,0,0,0
120419,1,1,0,0,0,0,0,0,0,0,0,0
120420,0,1,45,45,45,45,45,45,45,45,45,45
120420,1,1,0,0,0,0,0,0,0,0,0,0
120421,1,1,14,14,14,14,14,14,14,14,14,14
120422,1,1,0,12,0,0,0,0,0,0,0,0
120422,2,1,0,0,0,0,0,0,0,0,0,0
120422,3,1,0,0,0,0,0,0,16,0,0,0
120423,0,1,0,0,0,0,0,0,0,0,0,0
120423,1,1,0,0,28,0,0,0,0,0,0,0
120424,1,1,0,0,0,0,0,0,0,0,0,0
120425,0,1,32,13,35,16,8,10,0,0,0,21
120425,1,1,0,0,0,0,0,0,0,0,0,18
120426,1,2,0,0,0,34,0,0,0,0,0,0
120427,0,1,22,22,22,22,22,22,22,22,22,22
120427,1,1,0,0,0,0,0,0,0,0,0,0
120428,0,1,26,26,26,26,26,26,26,26,26,26
120428,1,1,0,0,0,0,0,15,0,0,23,12
120429,0,1,0,0,0,0,0,0,0,0,0,0
120429,1,1,0,0,0,0,0,0,0,11,0,0
120430,0,1,0,0,0,0,0,0,0,0,0,0
120430,1,1,0,0,0,0,0,0,0,0,0,0
120431,0,1,0,0,0,0,0,0,0,0,0,0
120431,1,1,0,0,0,0,0,0,0,0,0,0
120433,0,1,0,0,0,0,0,0,0,0,21,10
120433,1,1,0,0,7,0,3,0,0,0,0,0
120433,2,1,0,0,0,0,0,8,0,0,17,0
120433,3,1,0,0,0,0,0,0,0,9,0,0
120434,0,1,15,0,19,0,23,17,0,15,0,0
120434,1,1,0,0,0,0,0,0,0,0,0,0
120435,0,1,16,16,16,16,16,16,16,16,16,16
120435,1,1,0,0,0,0,0,0,0,0,0,0
120436,0,1,13,13,13,13,13,13,13,13,13,13
120436,1,1,0,0,0,0,0,0,0,0,0,19
120437,0,1,0,0,0,0,0,0,0,0,0,0
120437,0,2,24,20,5,29,20,22,0,19,16,26
120437,1,1,0,0,13,0,0,0,19,0,0,0
120438,0,1,0,0,31,13,21,0,26,0,0,19
120438,1,1,0,0,0,0,0,0,0,0,0,0
120439,0,1,19,19,19,19,19,19,19,19,19,19
120439,1,1,0,0,0,0,0,0,0,0,0,0
120440,0,1,24,24,24,24,24,24,24,24,24,24
120440,1,1,0,0,0,0,0,0,0,0,0,0
120441,1,1,29,29,29,29,29,29,29,29,29,29
120441,2,1,0,0,0,0,0,0,0,0,0,0
120442,1,1,0,0,0,0,0,0,0,0,0,0
120442,2,1,0,0,0,0,0,22,0,0,8,0
120443,1,1,0,17,0,0,5,0,0,0,0,0
120443,2,1,0,0,0,0,0,0,0,0,0,0
120444,0,1,20,34,10,15,11,16,8,20,9,37
120444,1,1,0,0,0,29,0,0,0,0,0,0
120445,0,1,24,24,24,24,24,24,24,24,24,24
120445,1,1,0,0,17,0,0,0,0,0,0,0
120446,0,1,10,10,10,10,10,10,10,10,10,10
120446,1,1,0,0,0,0,0,0,0,0,0,0
120447,0,1,22,22,22,22,22,22,22,22,22,22
120447,1,1,0,0,0,0,0,0,0,0,0,0
120448,0,1,31,19,12,0,24,0,28,0,9,0
120448,1,1,0,0,0,0,0,0,0,0,0,0
120449,0,1,0,0,0,0,0,0,0,0,0,0
120449,1,1,0,0,18,0,0,21,0,11,0,9
120451,0,1,20,20,20,20,20,20,20,20,20,20
120451,1,1,0,0,0,0,0,0,0,0,0,0
120453,1,1,0,0,0,0,0,0,0,0,0,0
120454,0,1,43,43,43,43,43,43,43,43,43,43
120454,1,1,0,0,0,0,0,0,0,0,0,0
120455,0,1,0,0,0,0,0,0,0,0,0,0
120455,1,1,15,0,0,0,0,0,0,0,0,0
120456,0,1,20,19,36,22,33,31,17,30,31,7
120456,1,1,9,22,16,9,7,20,11,13,20,11
120456,2,1,0,0,13,12,5,7,6,0,0,0
120457,0,1,0,0,0,0,0,0,0,0,0,0
120457,1,1,0,0,0,0,17,0,0,0,0,0
120458,0,1,0,0,0,0,0,0,0,0,0,0
120458,1,1,0,17,0,0,0,0,0,0,0,0
120459,0,1,15,15,15,15,15,15,15,15,15,15
120459,1,1,0,0,0,0,0,0,0,0,0,0
120460,0,1,0,0,0,0,0,0,0,0,0,0
120460,1,1,0,0,0,0,0,0,0,0,0,0
120461,0,1,19,19,19,19,19,19,19,19,19,19
120461,1,1,0,0,0,0,0,0,0,0,0,0
120462,0,1,12,12,12,12,12,12,12,12,12,12
120462,1,1,15,0,0,0,0,0,0,0,0,0
120463,0,1,0,0,0,0,0,0,0,0,0,0
120463,1,1,0,0,0,0,0,11,0,0,0,0
120464,0,1,13,13,13,13,13,13,13,13,13,13
120465,0,1,38,0,0,17,0,0,23,0,36,11
120465,1,1,0,0,0,0,0,0,0,0,0,0
120466,0,1,0,0,0,0,0,0,0,0,0,0
120466,1,1,0,0,7,26,0,0,0,0,0,12
120467,0,1,0,0,0,0,36,0,0,0,0,0
120467,1,1,0,0,0,0,0,0,0,0,0,0
120467,2,1,0,0,0,0,0,0,0,0,0,0
120469,0,1,23,23,23,23,23,23,23,23,23,23
120469,1,1,0,0,0,0,0,11,0,0,0,0
120470,1,1,10,10,10,10,10,10,10,10,10,10
120470,2,1,0,0,0,0,14,0,0,0,0,0
120472,0,1,0,0,0,0,0,0,0,0,0,0
120472,1,1,0,0,0,0,0,0,0,0,0,0
120473,0,1,0,0,0,0,0,0,0,0,0,0
120473,1,1,0,0,0,0,0,0,0,0,0,0
120474,0,1,14,23,0,0,0,0,35,12,11,29
120474,1,1,0,0,0,0,0,0,0,0,0,0
120475,0,1,13,13,13,13,13,13,13,13,13,13
120475,1,1,0,0,0,0,0,0,0,0,0,0
120476,0,1,18,18,18,18,18,18,18,18,18,18
120476,1,1,0,0,0,0,0,0,0,0,0,0
120478,1,1,0,0,0,0,0,0,0,0,0,0
120479,0,1,9,9,9,9,9,9,9,9,9,9
120479,1,1,0,0,0,0,0,0,0,0,0,0
120481,1,1,0,0,0,0,0,0,0,0,0,0
120482,0,1,0,0,0,0,0,0,0,0,0,0
120482,1,1,0,0,0,0,0,0,0,0,0,0
120483,0,1,0,0,0,0,0,0,0,0,0,0
120483,1,1,0,0,0,0,0,0,0,0,0,0
120484,0,1,0,0,0,0,0,0,0,0,0,0
120484,1,1,17,13,9,19,17,17,5,9,17,11
120485,0,1,19,19,19,19,19,19,19,19,19,19
120485,0,2,0,0,0,0,0,0,0,0,0,0
120485,1,1,0,0,0,0,0,0,0,0,0,0
120486,0,1,0,0,0,0,0,0,0,0,0,0
120486,1,1,0,10,0,17,7,0,0,10,6,13
120487,1,1,0,0,0,21,0,0,0,0,0,0
120487,2,1,0,0,0,0,0,0,0,0,0,0
120487,3,1,0,0,0,0,0,0,0,0,0,0
120487,4,1,0,0,0,0,0,0,0,0,0,0
120488,0,1,3,30,11,5,28,12,0,4,20,12
120488,1,1,0,0,0,0,0,0,0,0,0,0
120489,0,1,0,0,0,0,0,0,0,0,0,0
120489,1,1,0,0,0,0,0,0,0,0,0,0
120490,0,1,0,0,0,0,0,0,0,0,0,0
120490,1,1,0,0,0,0,0,0,0,0,0,0
120491,0,1,30,30,30,30,30,30,30,30,30,30
120491,1,1,0,0,0,0,0,18,0,0,0,0
120492,0,1,30,30,30,30,30,30,30,30,30,30
120492,1,1,0,0,0,0,0,0,0,0,0,0
120493,0,1,20,20,20,20,20,20,20,20,20,20
120493,1,1,0,0,0,0,0,0,0,0,0,0
120494,0,1,39,39,39,39,39,39,39,39,39,39
120494,0,2,18,18,18,18,18,18,18,18,18,18
120494,1,1,0,0,0,0,0,0,0,0,0,0
120495,0,1,0,0,0,0,0,0,0,0,0,0
120495,1,1,0,0,0,0,16,0,0,0,0,0
120496,0,1,0,0,0,0,0,0,0,0,0,0
120496,1,1,0,0,0,0,0,0,0,0,0,0
120497,0,1,0,0,0,0,0,31,19,0,11,0
120497,1,1,0,0,9,0,0,0,0,0,10,0
120498,0,1,0,0,27,18,28,0,20,41,0,10
120498,1,1,16,0,6,0,0,0,0,0,26,0
120499,0,1,0,0,28,16,0,0,0,0,0,0
120499,1,1,0,0,17,0,0,0,0,0,2,0
120500,0,1,0,0,0,0,0,0,0,0,0,6
120500,1,1,0,0,0,0,0,0,0,0,0,0
120501,0,1,0,0,0,0,0,0,0,0,0,0
120501,1,1,0,0,0,0,0,0,0,0,0,0
120502,0,1,0,0,0,0,0,0,0,0,0,0
120502,1,1,0,0,0,0,0,0,0,0,0,0
120503,0,1,0,0,0,0,0,0,0,0,0,0
120503,1,1,0,0,0,0,0,0,0,0,0,0
120504,1,1,0,0,0,0,0,0,16,0,0,0
120505,0,1,0,0,0,0,0,0,0,0,0,0
120505,1,1,0,0,0,0,0,0,0,0,0,0
120506,0,1,0,17,0,0,0,0,0,18,27,0
120506,0,2,6,0,0,0,0,0,0,0,0,0
120506,1,1,17,19,16,32,0,0,8,15,20,24
120506,2,1,0,18,0,0,0,0,0,0,0,0
120507,0,1,33,33,33,33,33,33,33,33,33,33
120507,1,1,0,0,0,0,0,0,0,0,0,0
120508,0,1,0,0,0,0,0,0,0,0,0,0
120508,0,2,0,0,0,0,0,0,0,0,0,0
120508,1,1,13,13,13,13,13,13,13,13,13,13
120509,0,1,20,20,20,20,20,20,20,20,20,20
120509,1,1,0,0,0,0,0,0,0,0,0,0
120510,1,1,0,24,0,0,0,0,0,0,0,0
120511,0,1,18,18,18,18,18,18,18,18,18,18
120511,1,1,0,0,0,0,0,0,0,0,7,20
120512,0,1,24,24,24,24,24,24,24,24,24,24
120512,1,1,0,0,0,0,0,0,0,0,0,12
120513,0,1,0,9,0,0,0,0,0,0,0,13
120513,1,1,0,0,0,0,0,0,0,0,0,0
120514,0,1,0,0,0,0,0,0,0,0,0,0
120514,1,1,0,0,0,0,0,28,0,0,0,0
120515,1,1,15,15,15,15,15,15,15,15,15,15
120515,2,1,0,0,0,0,0,0,0,0,0,0
120516,1,1,0,0,0,0,0,0,0,0,0,0
120516,2,1,0,0,0,0,0,0,0,0,0,0
120517,0,1,16,16,16,16,16,16,16,16,16,16
120517,1,1,0,0,0,0,0,0,0,0,0,0
120518,0,1,0,0,0,0,0,0,0,18,7,0
120518,1,1,0,0,0,11,5,22,0,0,0,0
120519,0,1,0,0,0,0,0,0,0,0,0,0
120519,2,1,0,0,0,0,0,0,0,0,0,0
120520,0,1,0,0,0,0,0,0,0,0,0,0
120520,1,1,0,0,0,0,0,0,0,18,0,0
120521,0,1,0,20,0,0,0,19,19,0,0,17
120521,1,1,0,0,0,9,0,0,8,0,11,0
120522,1,1,0,0,0,0,0,0,0,0,0,0
120522,2,1,0,0,0,0,0,0,0,0,0,0
120523,0,1,0,14,40,0,0,0,0,0,0,0
120523,1,1,0,0,0,0,0,0,0,0,0,0
120524,0,1,0,0,0,10,0,0,0,0,0,0
120524,1,1,0,0,0,0,0,0,0,0,0,0
120525,0,1,0,0,0,0,0,0,0,0,0,0
120525,1,1,0,0,0,0,0,0,0,0,0,0
120526,0,1,33,33,33,33,33,33,33,33,33,33
120526,1,1,0,0,0,0,0,0,0,0,0,0
120527,0,1,19,19,19,19,19,19,19,19,19,19
120527,1,1,0,0,0,0,0,0,0,0,0,0
120528,0,1,0,10,0,0,16,19,0,0,0,0
120528,1,1,0,0,0,0,0,0,0,0,18,0
120528,2,1,0,0,0,0,0,0,0,0,11,0
120530,0,1,8,8,8,8,8,8,8,8,8,8
120530,1,1,5,10,16,0,0,5,0,4,0,0
120531,1,1,0,0,0,0,0,0,0,0,0,0
120531,2,1,0,0,0,0,0,0,0,0,0,0
120532,0,1,7,17,24,5,22,0,8,23,20,37
120532,1,1,0,0,0,0,0,0,0,0,0,0
120533,1,1,35,35,35,35,35,35,35,35,35,35
120533,2,1,0,0,0,0,0,0,0,0,0,0
120534,0,1,0,0,0,0,0,0,0,32,0,0
120534,1,1,0,0,0,0,0,7,0,0,0,0
120535,0,1,0,0,0,0,0,0,0,0,0,0
120535,1,1,0,0,0,0,0,0,0,0,0,0
120536,0,1,0,0,0,0,0,0,0,0,0,0
120536,1,1,0,0,14,0,0,0,0,0,0,0
120537,0,1,0,0,0,0,0,0,0,0,0,0
120537,1,1,0,0,0,0,0,0,0,0,0,0
120538,1,1,0,0,0,0,0,0,0,0,0,0
120538,2,1,0,0,0,0,0,0,0,0,0,0
120538,3,1,0,0,0,0,0,0,9,0,0,0
120539,0,1,22,21,0,19,0,0,0,0,0,0
120539,1,1,0,0,0,0,0,0,0,21,0,0
120540,0,1,0,0,0,0,0,0,0,18,0,0
120540,1,1,0,0,0,4,0,0,0,0,0,0
120541,0,1,0,0,0,28,0,0,40,0,0,13
120541,1,1,0,0,0,0,0,0,0,0,0,0
120543,0,1,0,0,0,0,0,0,0,0,0,0
120543,1,1,0,0,0,0,0,0,0,0,0,0
120543,2,1,0,0,0,0,0,0,0,0,0,0
120544,0,1,0,0,0,0,0,0,0,0,0,0
120544,1,1,0,0,0,0,0,24,0,0,0,0
120545,0,1,0,0,0,0,0,0,0,0,0,0
120545,1,1,0,0,0,0,0,0,0,0,0,0
120546,0,1,0,0,0,0,0,22,0,0,0,0
120546,1,1,0,0,0,0,0,0,34,0,0,0
120547,0,1,0,0,0,0,0,0,0,0,0,0
120547,1,1,0,0,0,0,0,0,0,0,0,0
120548,0,1,22,22,22,22,22,22,22,22,22,22
120548,1,1,0,23,0,0,0,0,0,18,6,14
120549,0,1,34,34,34,34,34,34,34,34,34,34
120549,1,1,0,20,0,0,12,0,0,0,7,3
120550,0,1,0,0,0,0,0,0,0,0,0,0
120550,1,1,0,0,0,0,0,0,0,0,0,0
120552,0,1,0,0,0,20,17,33,0,41,0,0
120552,1,1,0,0,0,21,0,0,10,0,0,0
120553,0,1,0,0,26,0,0,0,0,0,0,0
120553,1,1,0,0,0,0,0,0,0,0,0,0
120554,0,1,0,0,0,0,0,0,0,0,0,0
120554,1,1,0,0,0,0,9,0,0,0,0,0
120555,0,1,56,56,56,56,56,56,56,56,56,56
120555,1,1,18,18,18,18,18,18,18,18,18,18
120557,0,1,0,0,0,0,0,17,0,0,15,0
120557,1,1,0,0,0,0,0,0,0,0,0,0
120558,0,1,0,0,0,0,0,0,0,0,0,0
120558,1,1,0,0,0,0,0,0,0,0,0,0
120559,0,1,0,0,0,0,0,0,0,0,0,0
120559,1,1,0,0,0,0,0,0,0,0,0,0
120559,2,1,0,0,0,0,0,0,0,0,0,0
120560,0,1,31,31,31,31,31,31,31,31,31,31
120560,1,1,0,0,0,0,0,0,0,0,0,0
120561,0,1,0,0,0,0,0,0,0,0,0,0
120561,1,1,9,0,0,0,0,0,0,0,0,0
120562,0,1,0,0,20,0,0,0,0,0,0,0
120562,1,1,0,0,0,0,0,0,0,0,0,0
120563,0,1,0,6,0,0,0,17,0,0,0,0
120563,1,1,0,0,0,0,0,0,0,22,0,0
120564,0,1,47,20,24,28,26,27,0,25,25,19
120564,1,1,0,0,0,0,0,0,0,0,0,0
120565,1,1,0,0,0,0,0,0,0,0,0,0
120565,2,1,0,0,0,0,0,0,0,0,0,0
120566,0,1,0,27,0,0,0,25,0,31,0,0
120566,1,1,0,0,0,0,0,0,0,0,0,0
120567,0,1,0,0,28,0,0,31,5,0,0,3
120567,1,1,0,0,0,0,11,0,0,0,0,0
120568,1,1,0,0,0,0,0,0,0,11,0,0
120568,2,1,0,0,0,0,0,0,0,0,0,0
120569,0,1,0,0,0,0,0,0,0,8,0,0
120569,1,1,0,0,23,0,0,5,0,0,20,0
120571,0,1,0,0,0,0,0,0,0,0,0,0
120571,1,1,0,0,0,0,0,0,0,0,0,0
120572,1,1,18,0,29,21,21,10,33,16,10,21
120573,1,1,0,0,0,0,0,0,0,0,0,0
120573,2,1,0,0,0,11,0,0,0,0,0,0
120573,3,1,0,0,0,0,0,0,0,0,0,0
120574,0,1,20,0,0,0,0,0,0,0,0,44
120574,1,1,0,0,0,0,0,0,28,0,0,0
120575,0,1,18,0,0,14,0,0,0,9,0,31
120575,1,1,0,0,0,0,0,0,0,0,0,0
120576,0,1,0,0,15,0,3,19,21,0,0,0
120576,1,1,0,0,0,0,0,0,0,0,0,0
120577,0,1,0,0,0,0,0,0,0,0,0,0
120577,1,1,0,0,0,0,0,0,0,0,0,0
120578,0,1,0,0,0,0,0,0,0,0,0,0
120578,1,1,0,0,0,0,0,0,0,0,0,0
120579,0,1,17,0,0,0,0,0,0,14,0,0
120579,1,1,0,0,12,0,0,0,0,0,0,0
120580,0,1,0,7,7,25,0,29,0,0,0,0
120580,1,1,0,0,0,0,0,21,0,0,0,0
120581,0,1,0,0,0,0,0,0,0,0,0,0
120581,1,1,0,0,0,0,0,0,6,0,0,0
120582,0,1,0,0,0,0,0,0,0,0,0,0
120582,0,2,0,0,0,0,0,0,0,0,0,0
120582,1,1,0,0,18,0,0,0,0,0,0,0
120583,0,1,0,0,0,0,29,17,0,0,0,0
120583,1,1,0,0,9,0,0,0,0,0,0,0
120584,0,1,2,0,9,0,0,22,17,0,11,8
120584,1,1,8,8,12,0,0,0,26,10,0,0
120585,0,1,27,38,0,0,25,17,0,0,0,0
120585,1,1,0,0,0,0,0,0,0,0,0,0
120587,1,1,0,0,0,0,0,0,0,0,0,25
120587,2,1,20,20,20,20,20,20,20,20,20,20
120588,1,1,21,21,21,21,21,21,21,21,21,21
120589,1,1,0,0,0,0,0,0,0,0,0,0
120590,0,1,1,26,0,10,0,0,0,10,0,0
120590,1,1,5,0,0,12,0,13,0,0,3,0
120591,1,1,29,25,27,24,16,26,14,18,6,11
120592,0,1,8,8,8,8,8,8,8,8,8,8
120592,1,1,0,0,0,0,0,0,0,0,0,0
120593,0,1,30,30,30,30,30,30,30,30,30,30
120593,1,1,0,0,0,0,0,0,0,0,0,0
120594,0,1,19,19,19,19,19,19,19,19,19,19
120594,1,1,0,0,0,0,0,0,0,0,0,0
120595,0,1,0,13,0,9,0,0,0,27,0,0
120595,1,1,0,0,0,0,0,0,6,0,0,0
120596,1,1,0,12,15,17,0,0,0,0,0,24
120596,2,1,0,0,0,0,0,0,0,0,0,0
120596,3,1,0,0,0,9,0,0,0,0,0,0
120597,0,1,0,0,0,0,0,0,0,0,0,0
120597,1,1,13,0,0,0,0,0,0,0,0,0
120598,1,1,0,0,0,0,0,0,0,0,0,0
120598,2,1,0,0,0,0,0,0,0,0,0,0
120598,3,1,0,0,0,0,0,0,0,0,0,0
120598,4,1,0,0,0,0,0,0,0,0,0,0
120599,0,1,0,0,0,31,0,0,24,0,0,25
120599,1,1,0,0,11,0,0,0,0,0,0,17
120599,2,1,0,11,0,0,19,0,22,0,0,0
120600,0,1,0,0,0,0,0,0,0,0,0,0
120600,1,1,0,0,0,0,0,0,0,0,0,0
120602,0,1,0,0,0,0,0,0,0,0,0,0
120602,1,1,0,0,0,0,0,0,0,0,0,0
120603,0,1,0,0,0,0,0,0,0,0,0,0
