STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
6,60277,2,1,0,14,2,19,38,14,0,3,0,6,6,20,441,20441,20,2000,1GCDM19W3YB1,1,G,C,D,M,1,9,W,3,Y,B,1,T,CHEV,AST,EC,0,17,,1,0,1112,AST,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
6,60293,2,1,1,6,2,7,18,14,0,2,0,6,6,35,47,35047,4,1999,1N4DL01D2XC2,1,N,4,D,L,0,1,D,2,X,C,2,P,NISS,AGS,4D,99,17,2762,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,81,6,2,12,0,0,0,0
6,60293,3,1,1,6,2,7,18,14,0,2,0,6,6,84,881,84881,62,2007,1HTMMAAL77H4,1,H,T,M,M,A,A,L,7,7,H,4,T,INTL,430,CC,7,17,,6,0,0,40S,D,,0,57,117433,57117433,2,1,3,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
6,60303,2,1,0,24,3,22,25,38,0,2,0,6,6,12,881,12881,61,2006,1FDWF36526EB,1,F,D,W,F,3,6,5,2,6,E,B,T,FORD,F3D,CB,6,17,,3,1650,1410,DRW,G,,0,99,999999999,99999999999,2,1,97,1,0,0,0,0,0,0,0,0,3,3,2,4,12,0,0,0,0
6,60321,2,1,0,1,2,5,30,14,0,2,0,6,6,12,23,12023,4,2008,3FAHP08148R2,3,F,A,H,P,0,8,1,4,8,R,2,P,FORD,F/L,4D,8,17,3325,,0,1074,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60321,3,1,0,1,2,5,30,14,0,2,0,6,6,6,54,6054,6,2006,2A8GM48446R6,2,A,8,G,M,4,8,4,4,6,R,6,P,CHRY,PIF,UT,6,17,4251,,0,1160,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
6,60338,3,2,0,15,3,13,30,1,0,2,0,6,6,20,403,20403,14,2004,1GNES16S1461,1,G,N,E,S,1,6,S,1,4,6,1,P,CHEV,TRL,UT,4,17,4773,,0,1290,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,8,12,0,0,0,0
6,60363,2,1,0,25,3,14,35,14,0,2,0,6,6,85,881,85881,66,2007,1XKDDB9X77R9,1,X,K,D,D,B,9,X,7,7,R,9,T,KW,T80,DS,7,17,,8,2600,1600,CON,D,,1,57,992045,57992045,3,6,1,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
6,60387,2,1,0,30,3,1,30,14,0,2,0,18,6,51,881,51881,66,2003,4V4NC9JJ73N3,4,V,4,N,C,9,J,J,7,3,N,3,T,VOLV,VNL,DS,3,17,,8,0,0,VVN,D,,2,57,265752,57265752,3,7,1,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
6,60391,2,1,3,1,1,3,11,14,0,2,0,6,6,41,51,41051,5,2006,JM1BK1434614,J,M,1,B,K,1,4,3,4,6,1,4,P,MAZD,M3H,4H,6,17,2826,,0,1039,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1
6,60391,3,1,0,1,1,3,11,14,0,2,0,6,6,52,37,52037,1,2003,4A3AE45G23E0,4,A,3,A,E,4,5,G,2,3,E,0,P,MITS,SGS,CV,3,17,3042,,0,1008,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60396,2,1,0,28,3,23,13,14,0,2,0,6,6,12,401,12401,14,2003,1FMYU60E03UA,1,F,M,Y,U,6,0,E,0,3,U,A,P,FORD,EPR,UT,3,17,3828,,0,1018,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,8,0,0,0,0
6,60405,2,1,0,2,4,7,18,14,0,2,0,6,6,41,37,41037,4,2000,1YVGF22C9Y51,1,Y,V,G,F,2,2,C,9,Y,5,1,P,MAZD,U6X,4D,0,17,2864,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,6,2,12,0,0,0,0
6,60405,3,1,0,2,4,7,18,14,0,2,0,92,6,54,32,54032,4,1990,JH4KA4672LC0,J,H,4,K,A,4,6,7,2,L,C,0,P,ACUR,LLS,4D,90,17,3274,,0,1087,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60405,4,1,0,2,4,7,18,14,0,2,0,6,6,12,3,12003,2,2002,1FAFP42X72F2,1,F,A,F,P,4,2,X,7,2,F,2,P,FORD,MGT,CP,2,17,3241,,0,1013,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,14,0,0,0,0
6,60405,5,1,0,2,4,7,18,14,0,2,0,6,6,20,2,20002,4,2008,2G1WB58N6891,2,G,1,W,B,5,8,N,6,8,9,1,P,CHEV,IPL,4D,8,17,3555,,0,1105,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,14,0,0,0,0
6,60405,6,1,0,2,4,7,18,14,0,2,0,6,6,21,17,21017,4,1993,1G3AG55N8P64,1,G,3,A,G,5,5,N,8,P,6,4,P,OLDS,CIS,4D,93,17,2776,,0,1049,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,14,0,0,0,0
6,60408,2,1,1,7,2,3,20,14,0,2,0,18,6,84,881,84881,66,2006,2HSCEAPR36C1,2,H,S,C,E,A,P,R,3,6,C,1,T,INTL,92I,DS,6,17,,8,0,0,920,D,,2,57,63391,5763391,3,7,97,2,2,8888,8,1,0,0,0,0,6,6,4,3,12,0,0,0,0
6,60409,2,1,1,27,2,14,46,14,0,2,0,6,6,38,402,38402,14,2000,4S2CK58W6Y43,4,S,2,C,K,5,8,W,6,Y,4,3,P,ISU,ROD,UT,0,17,3848,,0,1064,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60414,2,1,0,3,4,23,20,33,0,3,0,6,6,55,37,55037,2,2003,KMHHN65F23U0,K,M,H,H,N,6,5,F,2,3,U,0,P,HYUN,TGT,CP,3,17,3015,,0,996,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,81,4,4,54,0,0,0,0
6,60417,2,1,0,19,1,19,30,14,0,2,0,6,6,7,442,7442,20,1996,2B4GP4533TR7,2,B,4,G,P,4,5,3,3,T,R,7,P,DODG,CAR,SV,96,17,3578,,0,1133,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,3,12,0,0,0,0
6,60429,2,1,0,3,4,2,22,14,0,2,0,6,6,49,482,49482,31,2002,5TBBT44182S3,5,T,B,B,T,4,4,1,8,2,S,3,T,TOYT,TRS,4C,2,17,,2,0,1283,TUN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,12,0,0,0,0
6,60484,2,1,0,14,3,0,45,59,0,3,0,6,6,19,481,19481,31,2010,1GYUKJEF6AR1,1,G,Y,U,K,J,E,F,6,A,R,1,P,CADI,ESC,UT,10,17,5985,,0,1300,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60534,2,1,0,15,4,14,10,14,0,2,0,6,6,37,403,37403,14,2007,5J6YH28767L0,5,J,6,Y,H,2,8,7,6,7,L,0,P,HOND,ELE,UT,7,17,3661,,0,1014,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,4,12,0,0,0,0
6,60534,3,1,0,15,4,14,10,14,0,3,0,92,6,49,404,49404,14,2010,JTEBU4BF3AK0,J,T,E,B,U,4,B,F,3,A,K,0,P,TOYT,FJC,UT,10,17,4295,,0,1059,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,4,4,12,0,0,0,0
6,60534,4,1,0,15,4,14,10,14,0,3,0,92,6,49,403,49403,14,2010,5TDZK3EH3AS0,5,T,D,Z,K,3,E,H,3,A,S,0,P,TOYT,HIG,UT,10,17,0,,0,1220,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,4,4,12,0,0,0,0
6,60540,3,2,0,17,4,17,26,12,6,2,0,6,6,37,32,37032,4,1990,JHMCB765XLC0,J,H,M,C,B,7,6,5,X,L,C,0,P,HOND,ALE,4D,90,17,2857,,0,1071,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,81,6,2,12,0,0,0,0
6,60558,2,1,0,16,3,23,50,14,0,2,0,6,6,84,881,84881,63,1983,1HTCA2571DHA,1,H,T,C,A,2,5,7,1,D,H,A,T,INTL,274,CC,83,17,,8,2160,1620,SS,D,,1,6,187015,06187015,3,4,3,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
6,60623,1,1,0,1,1,20,45,8,0,2,0,6,6,37,32,37032,4,2000,JHMCG6695YC0,J,H,M,C,G,6,6,9,5,Y,C,0,P,HOND,USE,4D,0,17,3086,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,0,0
6,60665,2,1,0,29,4,18,0,14,0,2,0,6,6,9,442,9442,20,1987,2P4FH4139HR2,2,P,4,F,H,4,1,3,9,H,R,2,P,PLYM,VOF,SV,87,17,2999,,1191,1121,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,10,4,4,12,0,0,0,0
6,60690,2,1,0,7,5,16,40,14,0,2,0,6,6,87,881,87881,66,2000,1XP5DB9X8YD5,1,X,P,5,D,B,9,X,8,Y,D,5,T,PTRB,379,DS,0,17,,8,0,0,CON,D,,1,57,1773727,571773727,3,6,4,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
6,60721,2,1,0,11,5,17,33,33,0,2,0,6,6,37,32,37032,2,1998,1HGCG3244WA0,1,H,G,C,G,3,2,4,4,W,A,0,P,HOND,ULX,CP,98,17,2950,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
6,60721,3,1,0,11,5,17,33,33,0,2,0,6,6,24,7,24007,4,2003,1G8AJ52F83Z1,1,G,8,A,J,5,2,F,8,3,Z,1,P,STRN,SI2,4D,3,17,2683,,0,1032,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,14,0,0,0,0
6,60724,2,1,1,16,5,16,9,33,0,2,0,6,6,35,43,35043,4,1997,1N4AB41D7VC7,1,N,4,A,B,4,1,D,7,V,C,7,P,NISS,XGU,4D,97,17,2237,,0,998,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1
6,60726,2,1,2,5,5,8,25,14,0,2,0,6,6,12,881,12881,62,2005,3FRWX65R55V1,3,F,R,W,X,6,5,R,5,5,V,1,T,FORD,F66,4B,5,17,,6,0,0,COF,D,,0,6,332374,06332374,2,1,3,1,0,0,0,0,0,0,0,0,8,8,2,1,12,0,0,0,0
6,60729,2,1,0,8,5,4,6,14,0,2,0,6,6,12,461,12461,21,2006,1FDXE45S26HB,1,F,D,X,E,4,5,S,2,6,H,B,T,FORD,4DC,YY,6,17,,4,1760,1580,CTV,G,,0,6,332082,06332082,3,21,22,1,0,0,0,0,0,0,0,0,7,7,4,4,12,0,0,0,0
6,60742,2,1,0,17,5,0,30,14,0,2,0,99,6,52,401,52401,14,2002,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,9,12,0,0,0,0
6,60742,3,1,0,17,5,0,30,14,0,3,0,92,6,54,31,54031,4,2000,2HGEJ6613YH5,2,H,G,E,J,6,6,1,3,Y,H,5,P,HOND,UCE,4D,0,17,2388,,0,1032,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,54,0,0,0,0
6,60742,4,1,0,17,5,0,30,14,0,3,0,6,6,53,34,53034,4,2007,KL5JD56Z47K6,K,L,5,J,D,5,6,Z,4,7,K,6,P,SUZI,FCP,4D,7,17,2700,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,4,54,0,0,0,0
6,60743,2,1,0,17,5,17,50,30,0,3,0,6,6,12,471,12471,30,2001,1FTYR10C01TA,1,F,T,Y,R,1,0,C,0,1,T,A,T,FORD,RNG,PK,1,17,,1,1175,1116,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
6,60768,2,1,0,20,5,18,48,1,0,2,0,92,6,37,32,37032,4,1996,1HGCD5657TA1,1,H,G,C,D,5,6,5,7,T,A,1,P,HOND,UER,4D,96,17,2974,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
6,60774,2,1,0,22,5,3,40,14,0,2,0,6,6,37,31,37031,4,2006,1HGCM66546A0,1,H,G,C,M,6,6,5,4,6,A,0,P,HOND,UEX,4D,6,17,3437,,0,1079,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,4,12,0,0,0,0
6,60774,3,1,0,22,5,3,40,14,0,2,0,6,6,49,43,49043,4,1995,4T1GB11E3SU0,4,T,1,G,B,1,1,E,3,S,U,0,P,TOYT,UAS,4D,95,17,3265,,0,1071,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,4,12,0,0,0,0
6,60774,4,1,0,22,5,3,40,14,0,2,0,6,6,49,401,49401,14,1996,JT3HN87R0T00,J,T,3,H,N,8,7,R,0,T,0,0,P,TOYT,RUN,UT,96,17,0,,0,1053,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
6,60798,2,1,0,15,5,8,18,33,0,3,0,6,6,49,38,49038,4,1992,JT2EL43A6N01,J,T,2,E,L,4,3,A,6,N,0,1,P,TOYT,TDX,4D,92,17,2005,,0,937,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,4,12,0,0,0,0
6,60822,2,1,0,23,5,3,12,14,0,2,0,6,6,41,441,41441,20,1993,JM3LV5224P05,J,M,3,L,V,5,2,2,4,P,0,5,P,MAZD,MWG,SV,93,17,3685,,0,1104,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
6,60825,3,2,0,23,5,23,52,12,6,2,0,6,6,12,422,12422,15,1997,1FMEU17L1VLA,1,F,M,E,U,1,7,L,1,V,L,A,P,FORD,EPT,UT,97,17,4827,,0,1190,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,6,2,12,0,0,0,0
6,60825,4,2,0,23,5,23,52,12,6,2,0,6,6,12,401,12401,14,1991,1FMDU32X0MUE,1,F,M,D,U,3,2,X,0,M,U,E,P,FORD,EPR,UT,91,17,0,,0,1120,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,4,14,0,0,0,0
6,60825,5,2,0,23,5,23,52,12,6,2,0,6,6,12,401,12401,14,1997,1FMCU22E4VUD,1,F,M,C,U,2,2,E,4,V,U,D,P,FORD,EPR,UT,97,17,3707,,0,1017,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,4,14,0,0,0,0
6,60825,6,2,0,23,5,23,52,12,6,2,0,6,6,49,471,49471,30,1989,JT4RN81R4K00,J,T,4,R,N,8,1,R,4,K,0,0,T,TOYT,SWS,PK,89,17,,1,0,1030,HTP,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,4,14,0,0,0,0
6,60825,7,2,0,23,5,23,52,12,6,2,0,6,6,20,401,20401,14,1996,1GNDT13W6T22,1,G,N,D,T,1,3,W,6,T,2,2,P,CHEV,BZR,UT,96,17,4023,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,4,14,0,0,0,0
6,60825,8,2,0,23,5,23,52,12,6,2,0,92,6,2,404,2404,14,1989,1J4FT28L6KL4,1,J,4,F,T,2,8,L,6,K,L,4,T,JEEP,CHK,4W,89,17,,1,0,1014,CHK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,14,0,0,0,0
6,60913,2,1,0,6,6,5,45,14,0,2,0,5,6,54,35,54035,4,1999,19UUA5649XA0,1,9,U,U,A,5,6,4,9,X,A,0,P,ACUR,32T,4D,99,17,3447,,0,1081,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
6,60921,3,2,0,13,6,20,50,8,0,2,0,6,6,41,37,41037,4,2001,1YVGF22C8152,1,Y,V,G,F,2,2,C,8,1,5,2,P,MAZD,U6X,4D,1,17,2864,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
6,60921,4,2,0,13,6,20,50,8,0,2,0,6,6,22,9,22009,3,1986,1G2FW87F3GL2,1,G,2,F,W,8,7,F,3,G,L,2,P,PONT,FAM,2H,86,17,3130,,0,1010,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
6,60932,3,2,0,8,6,12,13,12,6,2,0,6,6,35,47,35047,4,2006,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,9,12,0,0,0,0
6,60932,4,2,0,8,6,12,13,12,6,2,0,6,6,12,442,12442,20,1995,2FMDA514XSBB,2,F,M,D,A,5,1,4,X,S,B,B,T,FORD,WWG,ES,95,17,,1,0,1207,WIN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
6,60944,2,1,0,13,6,2,19,14,0,2,0,6,6,82,883,82883,66,2001,1FUJAHCG21PF,1,F,U,J,A,H,C,G,2,1,P,F,T,FRHT,FLD,DS,1,17,,8,0,0,CON,D,,0,99,999999999,99999999999,3,98,28,1,0,0,0,0,0,0,0,0,63,63,6,4,12,0,0,0,0
6,60944,3,1,0,13,6,2,19,14,0,2,0,92,6,82,881,82881,66,1994,1FUY3EDB8RP4,1,F,U,Y,3,E,D,B,8,R,P,4,T,FRHT,FD1,DS,94,17,,8,0,0,CON,D,,0,99,999999999,99999999999,3,98,28,1,0,0,0,0,0,0,0,0,63,63,2,4,12,0,0,0,0
6,60989,2,1,0,13,5,2,35,14,0,2,0,6,6,12,481,12481,31,2006,1FTPX04506KB,1,F,T,P,X,0,4,5,0,6,K,B,T,FORD,F15,4C,6,17,,2,0,1450,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
6,60989,3,1,0,13,5,2,35,14,0,2,0,6,6,2,404,2404,14,2004,1J4GW48S94C2,1,J,4,G,W,4,8,S,9,4,C,2,T,JEEP,LCF,4W,4,17,,1,0,1059,GCK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,4,4,12,0,0,0,0
6,60989,4,1,0,13,5,2,35,14,0,2,0,6,6,35,34,35034,1,1990,JN1RZ26A2LX0,J,N,1,R,Z,2,6,A,2,L,X,0,P,NISS,3X2,2H,90,17,3265,,0,1012,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,62,2,4,14,0,0,0,0
6,60989,5,1,0,13,5,2,35,14,0,2,0,6,6,37,32,37032,2,1999,1HGCG3256XA0,1,H,G,C,G,3,2,5,6,X,A,0,P,HOND,UEX,CP,99,17,3042,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,14,0,0,0,0
6,60989,6,1,0,13,5,2,35,14,0,2,0,32,6,12,3,12003,2,2000,1FAFP42X0YF2,1,F,A,F,P,4,2,X,0,Y,F,2,P,FORD,MGT,CP,0,17,3241,,0,1013,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,0,4,14,0,0,0,0
6,60989,7,1,0,13,5,2,35,14,0,2,0,35,6,12,3,12003,2,1999,1FAFP4047XF1,1,F,A,F,P,4,0,4,7,X,F,1,P,FORD,MUS,CP,99,17,3069,,0,1013,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,14,0,0,0,0
6,61000,2,1,0,17,6,21,0,14,0,2,0,6,6,49,472,49472,30,2000,4TAVL52N0YZ6,4,T,A,V,L,5,2,N,0,Y,Z,6,T,TOYT,XTR,PC,0,17,,1,0,1219,TAC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,8,12,0,0,0,0
6,61000,3,1,0,17,6,21,0,14,0,2,0,92,6,37,31,37031,3,1992,2HGEH2345NH5,2,H,G,E,H,2,3,4,5,N,H,5,P,HOND,UCC,2H,92,17,2094,,0,1013,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,8,12,0,0,0,0
6,61002,2,1,0,22,6,1,53,17,0,3,0,6,6,51,43,51043,6,2002,YV1SW58D0222,Y,V,1,S,W,5,8,D,0,2,2,2,P,VOLV,V72,SW,2,17,3594,,0,1085,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
6,61057,2,1,0,17,6,23,45,14,0,2,0,6,6,7,41,7041,4,2004,2B3AD46R04H7,2,B,3,A,D,4,6,R,0,4,H,7,P,DODG,ISE,4D,4,17,3329,,0,1130,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,4,1,12,0,0,0,0
6,61124,3,2,0,27,2,7,0,12,1,3,0,6,6,20,431,20431,16,2003,1GNEC16T53J1,1,G,N,E,C,1,6,T,5,3,J,1,P,CHEV,C15,UT,3,17,4914,,0,1300,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,8,12,0,0,0,0
6,61126,2,1,0,27,2,12,25,1,0,2,0,6,6,12,4,12004,2,1987,1FABP6231HH1,1,F,A,B,P,6,2,3,1,H,H,1,P,FORD,THL,2D,87,17,3176,,0,1042,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
6,61138,2,1,1,5,3,6,35,14,0,2,0,6,6,82,884,82884,66,2006,1FUJBBCV96PU,1,F,U,J,B,B,C,V,9,6,P,U,T,FRHT,ST2,DS,6,17,,8,0,0,CON,D,,1,57,01783015,5701783015,3,6,1,1,0,0,0,0,0,0,0,0,6,6,4,3,12,0,0,1,0
6,61161,2,1,0,14,1,23,14,14,0,2,0,6,6,87,883,87883,66,2000,1XP5DR9X3YD4,1,X,P,5,D,R,9,X,3,Y,D,4,T,PTRB,379,DS,0,17,,8,0,0,CON,D,,1,57,1209396,571209396,3,6,98,1,0,0,0,0,0,0,0,0,12,12,4,4,12,0,0,0,0
6,61172,2,1,0,29,6,12,10,14,0,2,0,6,6,20,481,20481,31,2004,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
6,61174,2,1,0,30,6,12,19,14,0,2,0,6,6,82,883,82883,66,2003,1FUJBBCG93LL,1,F,U,J,B,B,C,G,9,3,L,L,T,FRHT,ST2,DS,3,17,,8,0,0,CON,D,,1,57,1810379,571810379,3,6,1,1,0,0,0,0,0,0,0,0,6,14,4,3,12,0,0,0,0
6,61176,2,1,0,21,7,18,55,14,0,2,0,6,6,12,481,12481,31,1988,2FTJW35H5JCB,2,F,T,J,W,3,5,H,5,J,C,B,T,FORD,F35,CW,88,17,,2,0,1680,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,12,0,0,0,0
6,61177,3,2,0,23,7,20,0,12,6,2,0,6,6,59,403,59403,14,2004,JTJGA31U7400,J,T,J,G,A,3,1,U,7,4,0,0,P,LEXS,R33,UT,4,17,3860,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,4,12,0,0,0,0
6,61182,5,4,0,29,7,16,27,12,1,2,0,6,6,7,472,7472,30,2006,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,8,12,0,0,0,0
6,61201,2,2,0,6,8,2,48,18,0,2,0,6,6,12,461,12461,22,2000,1FDXE4553YHA,1,F,D,X,E,4,5,5,3,Y,H,A,T,FORD,4DC,YY,0,17,,4,1760,1580,CTV,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,1,14,0,0,0,0
6,61209,2,1,0,11,8,1,20,31,0,3,0,6,6,49,471,49471,30,1994,JT4VN01D7R20,J,T,4,V,N,0,1,D,7,R,2,0,T,TOYT,SWX,PK,94,17,,1,0,1030,HTP,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,14,0,0,0,0
6,61213,2,1,3,4,7,2,2,14,0,3,0,6,6,49,32,49032,4,2004,1NXBR32E84Z2,1,N,X,B,R,3,2,E,8,4,Z,2,P,TOYT,UCS,4D,4,17,2502,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,6,2,12,0,0,0,1
6,61224,2,1,0,16,7,16,55,31,0,3,0,92,6,85,881,85881,66,1996,1XKAD69X5TR6,1,X,K,A,D,6,9,X,5,T,R,6,T,KW,T60,DS,96,17,,8,0,0,CON,D,,0,6,264003,06264003,3,5,96,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
